Time	Cond		
3216	0.6708	-0.0033	19.3
3217	0.6707	-0.0023	19.3
3218	0.6708	0.0006	19.3
3219	0.6708	0.0013	19.3
3220	0.6708	-0.0037	19.3
3221	0.6708	-0.0024	19.3
3222	0.6708	-0.0043	19.3
3223	0.6708	-0.0021	19.3
3224	0.6708	-0.0043	19.3
3225	0.6708	-0.0012	19.3
3226	0.6707	-0.0062	19.3
3227	0.6708	0.0002	19.3
3228	0.6707	-0.0021	19.3
3229	0.6708	-0.0061	19.3
3230	0.6708	-0.0062	19.3
3231	0.6708	-0.0012	19.3
3232	0.6708	-0.0012	19.3
3233	0.6707	-0.0039	19.3
3234	0.6707	-0.0041	19.3
3235	0.6707	-0.0041	19.3
3236	0.6708	-0.0066	19.3
3237	0.6707	-0.002	19.3
3238	0.6707	-0.0038	19.3
3239	0.6707	-0.0033	19.3
3240	0.6708	-0.0039	19.3
3241	0.6708	0.0006	19.3
3242	0.6707	-0.0039	19.3
3243	0.6707	-0.0001	19.3
3244	0.6708	-0.0032	19.3
3245	0.6708	-0.0019	19.3
3246	0.6708	-0.0022	19.3
3247	0.6708	-0.0014	19.3
3248	0.6708	-0.0041	19.3
3249	0.6708	0.0006	19.3
3250	0.6707	-0.005	19.3
3251	0.6707	-0.0051	19.3
3252	0.6708	-0.0026	19.3
3253	0.6707	-0.006	19.3
3254	0.6708	-0.0038	19.3
3255	0.6707	-0.0045	19.3
3256	0.6707	-0.0037	19.3
3257	0.6707	-0.0005	19.3
3258	0.6707	-0.0087	19.3
3259	0.6708	-0.0017	19.3
3260	0.6707	-0.0038	19.3
3261	0.6707	-0.0026	19.3
3262	0.6707	-0.0008	19.3
3263	0.6708	-0.0009	19.3
3264	0.6707	-0.0034	19.3
3265	0.6708	-0.0037	19.3
3266	0.6708	-0.0046	19.3
3267	0.6708	-0.0014	19.3
3268	0.6707	-0.0068	19.3
3269	0.6708	-0.0024	19.3
3270	0.6708	-0.0019	19.3
3271	0.6707	-0.004	19.3
3272	0.6708	-0.0033	19.3
3273	0.6708	0.0011	19.3
3274	0.6707	-0.0054	19.3
3275	0.6708	0.0021	19.3
3276	0.6707	-0.0038	19.3
3277	0.6708	-0.0044	19.3
3278	0.6708	0.0001	19.3
3279	0.6708	-0.0036	19.3
3280	0.6707	-0.0069	19.3
3281	0.6708	-0.0027	19.3
3282	0.6707	-0.0038	19.3
3283	0.6708	-0.0038	19.3
3284	0.6708	-0.0022	19.3
3285	0.6708	0	19.3
3286	0.6708	-0.0004	19.3
3287	0.6708	-0.0019	19.3
3288	0.6708	-0.0034	19.3
3289	0.6708	-0.0036	19.3
3290	0.6707	-0.0057	19.3
3291	0.6707	-0.0051	19.3
3292	0.6708	-0.003	19.3
3293	0.6707	-0.0049	19.3
3294	0.6707	-0.0038	19.3
3295	0.6707	-0.0058	19.3
3296	0.6707	-0.004	19.3
3297	0.6708	-0.0039	19.3
3298	0.6708	-0.0026	19.3
3299	0.6707	-0.0043	19.3
3300	0.6707	-0.001	19.3
3301	0.6707	-0.0026	19.3
3302	0.6707	-0.0031	19.3
3303	0.6708	-0.0032	19.3
3304	0.6707	-0.0059	19.3
3305	0.6707	-0.0026	19.3
3306	0.6708	-0.0037	19.3
3307	0.6708	-0.0066	19.3
3308	0.6707	0.0007	19.3
3309	0.6707	-0.0044	19.3
3310	0.6708	-0.0015	19.3
3311	0.6708	-0.0008	19.3
3312	0.6707	-0.0006	19.3
3313	0.6707	-0.0035	19.3
3314	0.6707	-0.0057	19.3
3315	0.6707	-0.0049	19.3
3316	0.6707	-0.0019	19.3
3317	0.6707	-0.0052	19.3
3318	0.6708	-0.0013	19.3
3319	0.6708	-0.0029	19.3
3320	0.6708	0.0004	19.3
3321	0.6708	-0.0021	19.3
3322	0.6707	-0.0046	19.3
3323	0.6708	-0.0021	19.3
3324	0.6708	-0.0005	19.3
3325	0.6708	-0.0024	19.3
3326	0.6708	-0.0039	19.3
3327	0.6708	-0.0015	19.3
3328	0.6708	-0.0044	19.3
3329	0.6708	-0.003	19.3
3330	0.6708	-0.0058	19.3
3331	0.6707	-0.0032	19.3
3332	0.6707	-0.0059	19.3
3333	0.6708	-0.0046	19.3
3334	0.6707	-0.0044	19.3
3335	0.6708	-0.0021	19.3
3336	0.6708	-0.0068	19.3
3337	0.6707	-0.0034	19.3
3338	0.6707	-0.0026	19.3
3339	0.6708	-0.0036	19.3
3340	0.6708	-0.0009	19.3
3341	0.6707	-0.0003	19.3
3342	0.6707	-0.0056	19.3
3343	0.6707	-0.0031	19.3
3344	0.6708	-0.0026	19.3
3345	0.6708	-0.0058	19.3
3346	0.6708	-0.0015	19.3
3347	0.6707	-0.0042	19.3
3348	0.6708	-0.0031	19.3
3349	0.6708	-0.0051	19.3
3350	0.6708	-0.006	19.3
3351	0.6707	-0.0032	19.3
3352	0.6707	-0.0043	19.3
3353	0.6707	-0.0036	19.3
3354	0.6708	-0.0025	19.3
3355	0.6707	-0.0052	19.3
3356	0.6707	-0.0023	19.3
3357	0.6707	-0.0039	19.3
3358	0.6708	-0.0042	19.3
3359	0.6708	-0.0028	19.3
3360	0.6707	-0.0052	19.3
3361	0.6708	-0.002	19.3
3362	0.6707	-0.0025	19.3
3363	0.6707	-0.005	19.3
3364	0.6707	-0.0034	19.3
3365	0.6707	-0.0057	19.3
3366	0.6707	-0.0029	19.3
3367	0.6707	-0.0022	19.3
3368	0.6707	-0.004	19.3
3369	0.6707	-0.0022	19.3
3370	0.6707	-0.0066	19.3
3371	0.6708	-0.0023	19.3
3372	0.6707	-0.0023	19.3
3373	0.6707	-0.0042	19.3
3374	0.6707	-0.0025	19.3
3375	0.6707	-0.0024	19.3
3376	0.6707	-0.0061	19.3
3377	0.6708	-0.0014	19.3
3378	0.6708	-0.0046	19.3
3379	0.6708	-0.0037	19.3
3380	0.6708	-0.0044	19.3
3381	0.6707	-0.0048	19.3
3382	0.6707	-0.0016	19.3
3383	0.6708	-0.0025	19.3
3384	0.6708	-0.0036	19.3
3385	0.6707	-0.0058	19.3
3386	0.6707	-0.0044	19.3
3387	0.6708	-0.0011	19.3
3388	0.6707	-0.0037	19.3
3389	0.6707	-0.0024	19.3
3390	0.6707	-0.0061	19.3
3391	0.6707	-0.0007	19.3
3392	0.6707	-0.0011	19.3
3393	0.6708	-0.0048	19.3
3394	0.6707	-0.0024	19.3
3395	0.6707	-0.0066	19.3
3396	0.6707	-0.0002	19.3
3397	0.6707	-0.0017	19.3
3398	0.6707	-0.0061	19.3
3399	0.6707	-0.0011	19.3
3400	0.6708	-0.0033	19.3
3401	0.6708	-0.0046	19.3
3402	0.6707	-0.0052	19.3
3403	0.6707	-0.005	19.3
3404	0.6708	-0.0031	19.3
3405	0.6708	-0.0015	19.3
3406	0.6708	-0.0029	19.3
3407	0.6707	-0.0042	19.3
3408	0.6708	-0.0031	19.3
3409	0.6707	-0.0038	19.3
3410	0.6708	-0.0029	19.3
3411	0.6708	-0.002	19.3
3412	0.6707	-0.006	19.3
3413	0.6708	-0.0032	19.3
3414	0.6707	-0.0059	19.3
3415	0.6708	-0.0017	19.3
3416	0.6708	-0.0019	19.3
3417	0.6707	-0.0086	19.3
3418	0.6708	-0.0029	19.3
3419	0.6707	-0.0031	19.3
3420	0.6707	-0.0032	19.3
3421	0.6708	-0.0027	19.3
3422	0.6707	-0.0021	19.3
3423	0.6707	-0.0021	19.3
3424	0.6707	-0.0036	19.3
3425	0.6707	-0.0035	19.3
3426	0.6707	-0.0051	19.3
3427	0.6707	-0.0051	19.3
3428	0.6707	-0.0022	19.3
3429	0.6707	-0.0038	19.3
3430	0.6708	-0.0039	19.3
3431	0.6708	-0.0028	19.3
3432	0.6707	0.0001	19.3
3433	0.6708	-0.0024	19.3
3434	0.6707	-0.0043	19.3
3435	0.6708	-0.0041	19.3
3436	0.6708	-0.0035	19.3
3437	0.6708	-0.0005	19.3
3438	0.6708	-0.0043	19.3
3439	0.6708	0.0009	19.3
3440	0.6707	-0.0045	19.3
3441	0.6708	-0.0001	19.3
3442	0.6708	-0.0014	19.3
3443	0.6707	-0.0035	19.3
3444	0.6708	0.0011	19.3
3445	0.6708	-0.0039	19.3
3446	0.6708	-0.0016	19.3
3447	0.6708	-0.004	19.3
3448	0.6707	-0.0037	19.3
3449	0.6707	-0.0034	19.3
3450	0.6708	-0.0012	19.3
3451	0.6708	-0.0027	19.3
3452	0.6708	-0.0024	19.3
3453	0.6708	-0.0026	19.3
3454	0.6708	-0.0028	19.3
3455	0.6708	-0.0018	19.3
3456	0.6708	-0.0016	19.3
3457	0.6708	-0.0056	19.3
3458	0.6707	-0.0033	19.3
3459	0.6707	-0.005	19.3
3460	0.6707	-0.0065	19.3
3461	0.6707	-0.0053	19.3
3462	0.6707	-0.0029	19.3
3463	0.6707	-0.0056	19.3
3464	0.6708	0.0002	19.3
3465	0.6707	-0.0054	19.4
3466	0.6707	-0.0011	19.4
3467	0.6708	-0.0019	19.3
3468	0.6708	-0.0039	19.3
3469	0.6708	-0.002	19.3
3470	0.6707	-0.0026	19.4
3471	0.6708	-0.001	19.4
3472	0.6708	-0.0008	19.4
3473	0.6707	-0.004	19.4
3474	0.6708	-0.0021	19.3
3475	0.6708	-0.0026	19.4
3476	0.6707	-0.0073	19.4
3477	0.6707	0.0003	19.4
3478	0.6707	-0.0005	19.4
3479	0.6707	-0.0015	19.4
3480	0.6707	-0.0051	19.4
3481	0.6707	-0.0038	19.4
3482	0.6707	-0.003	19.4
3483	0.6707	-0.0005	19.4
3484	0.6707	-0.0024	19.4
3485	0.6707	-0.0029	19.4
3486	0.6708	-0.0016	19.3
3487	0.6707	-0.0027	19.4
3488	0.6707	-0.0046	19.4
3489	0.6708	-0.0065	19.3
3490	0.6707	-0.0008	19.4
3491	0.6708	-0.0042	19.3
3492	0.6708	-0.0013	19.3
3493	0.6707	-0.0058	19.4
3494	0.6708	-0.0062	19.3
3495	0.6708	-0.0035	19.3
3496	0.6708	-0.0027	19.3
3497	0.6708	-0.0039	19.3
3498	0.6707	-0.0014	19.4
3499	0.6708	-0.0029	19.3
3500	0.6708	-0.0021	19.3
3501	0.6707	-0.0082	19.3
3502	0.6707	-0.0048	19.4
3503	0.6708	-0.0025	19.3
3504	0.6708	-0.0028	19.3
3505	0.6707	-0.003	19.4
3506	0.6708	-0.0051	19.3
3507	0.6708	-0.0014	19.3
3508	0.6707	-0.0055	19.3
3509	0.6708	-0.0023	19.3
3510	0.6707	-0.0063	19.4
3511	0.6708	-0.0005	19.3
3512	0.6707	-0.0034	19.3
3513	0.6708	-0.0016	19.3
3514	0.6708	-0.0017	19.3
3515	0.6707	-0.005	19.3
3516	0.6708	-0.0058	19.3
3517	0.6708	-0.0002	19.3
3518	0.6707	-0.0054	19.3
3519	0.6708	-0.0008	19.3
3520	0.6707	-0.0031	19.3
3521	0.6708	-0.0026	19.3
3522	0.6708	-0.0028	19.3
3523	0.6708	-0.0036	19.3
3524	0.6708	-0.0047	19.3
3525	0.6708	0.0003	19.3
3526	0.6708	-0.0036	19.3
3527	0.6708	-0.0075	19.3
3528	0.6707	-0.0047	19.3
3529	0.6708	-0.0021	19.3
3530	0.6708	-0.0026	19.3
3531	0.6708	-0.002	19.3
3532	0.6708	-0.0025	19.3
3533	0.6708	-0.0038	19.3
3534	0.6708	-0.0026	19.3
3535	0.6708	-0.0022	19.3
3536	0.6708	-0.0027	19.3
3537	0.6707	-0.0031	19.3
3538	0.6708	-0.0014	19.3
3539	0.6707	-0.003	19.3
3540	0.6708	-0.0049	19.3
3541	0.6707	-0.0022	19.3
3542	0.6707	-0.0049	19.3
3543	0.6708	-0.0039	19.3
3544	0.6708	-0.0036	19.3
3545	0.6708	-0.0048	19.3
3546	0.6708	-0.0057	19.3
3547	0.6708	-0.0046	19.3
3548	0.6708	-0.0026	19.3
3549	0.6708	-0.0064	19.3
3550	0.6707	-0.005	19.3
3551	0.6708	-0.0035	19.3
3552	0.6708	-0.0026	19.3
3553	0.6708	-0.0044	19.3
3554	0.6708	-0.0006	19.3
3555	0.6707	-0.0031	19.3
3556	0.6707	-0.007	19.3
3557	0.6707	-0.0008	19.3
3558	0.6708	-0.0036	19.3
3559	0.6708	-0.0067	19.3
3560	0.6708	-0.0027	19.3
3561	0.6708	-0.0056	19.3
3562	0.6708	-0.0017	19.3
3563	0.6707	-0.0031	19.3
3564	0.6707	-0.0016	19.3
3565	0.6708	-0.0023	19.3
3566	0.6708	-0.0017	19.3
3567	0.6707	-0.004	19.3
3568	0.6708	-0.0022	19.3
3569	0.6708	-0.0035	19.3
3570	0.6708	-0.0033	19.3
3571	0.6708	-0.0055	19.3
3572	0.6707	-0.002	19.3
3573	0.6707	-0.0004	19.3
3574	0.6707	-0.004	19.3
3575	0.6708	-0.0067	19.3
3576	0.6708	-0.0029	19.3
3577	0.6708	-0.0072	19.3
3578	0.6708	-0.0021	19.3
3579	0.6708	-0.0042	19.3
3580	0.6707	-0.005	19.3
3581	0.6707	-0.0029	19.3
3582	0.6707	-0.0076	19.3
3583	0.6707	-0.0012	19.3
3584	0.6708	-0.0042	19.3
3585	0.6708	-0.0043	19.3
3586	0.6708	-0.0044	19.3
3587	0.6707	-0.0021	19.3
3588	0.6708	-0.0013	19.3
3589	0.6708	-0.0029	19.3
3590	0.6708	-0.0028	19.3
3591	0.6708	-0.0029	19.3
3592	0.6708	-0.0055	19.3
3593	0.6707	-0.0032	19.3
3594	0.6707	-0.0022	19.3
3595	0.6708	-0.0013	19.3
3596	0.6708	0.0002	19.3
3597	0.6707	0.0004	19.3
3598	0.6708	-0.0036	19.3
3599	0.6708	-0.0055	19.3
3600	0.6707	-0.0069	19.3
3601	0.6707	-0.0046	19.3
3602	0.6707	-0.0036	19.3
3603	0.6708	-0.0056	19.3
3604	0.6708	-0.0048	19.3
3605	0.6708	-0.0019	19.3
3606	0.6707	-0.0016	19.3
3607	0.6708	-0.0033	19.3
3608	0.6708	-0.0028	19.3
3609	0.6707	-0.0059	19.3
3610	0.6708	0.0001	19.3
3611	0.6707	-0.0032	19.3
3612	0.6707	-0.0012	19.3
3613	0.6708	-0.0007	19.3
3614	0.6707	-0.0022	19.3
3615	0.6708	-0.0033	19.3
3616	0.6708	-0.0036	19.3
3617	0.6707	-0.0051	19.3
3618	0.6708	-0.0023	19.3
3619	0.6708	-0.0038	19.3
3620	0.6708	-0.0036	19.3
3621	0.6708	-0.0022	19.3
3622	0.6708	-0.0022	19.3
3623	0.6707	-0.0048	19.3
3624	0.6708	-0.0018	19.3
3625	0.6708	-0.0027	19.3
3626	0.6708	-0.0027	19.3
3627	0.6707	-0.0054	19.3
3628	0.6708	-0.0023	19.3
3629	0.6707	-0.0032	19.3
3630	0.6708	-0.0026	19.3
3631	0.6707	-0.0046	19.3
3632	0.6708	-0.002	19.3
3633	0.6708	-0.0019	19.3
3634	0.6708	-0.0027	19.3
3635	0.6708	-0.0024	19.3
3636	0.6708	-0.0017	19.3
3637	0.6709	-0.0001	19.3
3638	0.671	0.0023	19.3
3639	0.6709	-0.0029	19.4
3640	0.671	0.0034	19.3
3641	0.6711	-0.0029	19.3
3642	0.671	-0.0049	19.3
3643	0.671	-0.0023	19.3
3644	0.671	-0.0053	19.3
3645	0.671	-0.0054	19.3
3646	0.671	-0.006	19.3
3647	0.6709	-0.0123	19.3
3648	0.6708	-0.0078	19.4
3649	0.6708	-0.0074	19.3
3650	0.6706	-0.0079	19.4
3651	0.6705	-0.013	19.3
3652	0.6704	-0.0114	19.3
3653	0.6702	-0.0115	19.3
3654	0.67	-0.0151	19.3
3655	0.6699	-0.0145	19.3
3656	0.6697	-0.0133	19.3
3657	0.6694	-0.0175	19.3
3658	0.6692	-0.0179	19.3
3659	0.6689	-0.0174	19.3
3660	0.6687	-0.0243	19.3
3661	0.6684	-0.0186	19.3
3662	0.668	-0.0193	19.3
3663	0.6677	-0.0232	19.3
3664	0.6674	-0.0258	19.3
3665	0.667	-0.0245	19.3
3666	0.6667	-0.027	19.3
3667	0.6663	-0.0237	19.3
3668	0.6659	-0.0283	19.3
3669	0.6656	-0.0274	19.3
3670	0.6652	-0.0259	19.3
3671	0.6648	-0.0251	19.3
3672	0.6644	-0.0287	19.3
3673	0.664	-0.0267	19.3
3674	0.6636	-0.0273	19.3
3675	0.6632	-0.0285	19.3
3676	0.6628	-0.0277	19.3
3677	0.6625	-0.0279	19.3
3678	0.6621	-0.0276	19.3
3679	0.6617	-0.0253	19.3
3680	0.6614	-0.0219	19.3
3681	0.661	-0.0278	19.3
3682	0.6606	-0.0256	19.3
3683	0.6603	-0.026	19.3
3684	0.6599	-0.0273	19.3
3685	0.6595	-0.0272	19.3
3686	0.6592	-0.0247	19.3
3687	0.6588	-0.0237	19.3
3688	0.6586	-0.0223	19.3
3689	0.6582	-0.026	19.3
3690	0.6579	-0.0173	19.3
3691	0.6576	-0.023	19.3
3692	0.6573	-0.0225	19.3
3693	0.6569	-0.0239	19.3
3694	0.6566	-0.0241	19.3
3695	0.6564	-0.0186	19.3
3696	0.6561	-0.0198	19.3
3697	0.6558	-0.018	19.3
3698	0.6556	-0.0196	19.3
3699	0.6553	-0.0198	19.3
3700	0.6551	-0.0171	19.3
3701	0.6549	-0.0126	19.3
3702	0.6547	-0.0162	19.3
3703	0.6545	-0.0156	19.3
3704	0.6543	-0.0141	19.3
3705	0.6541	-0.0149	19.3
3706	0.6539	-0.0189	19.3
3707	0.6537	-0.0107	19.3
3708	0.6535	-0.0164	19.3
3709	0.6534	-0.0112	19.4
3710	0.6532	-0.0162	19.4
3711	0.6531	-0.0104	19.4
3712	0.653	-0.0098	19.4
3713	0.6529	-0.0086	19.3
3714	0.6528	-0.0085	19.4
3715	0.6526	-0.01	19.4
3716	0.6526	-0.0092	19.3
3717	0.6525	-0.0099	19.4
3718	0.6524	-0.0064	19.4
3719	0.6522	-0.0092	19.4
3720	0.6522	-0.0065	19.4
3721	0.6521	-0.0042	19.4
3722	0.652	-0.0093	19.4
3723	0.652	-0.007	19.4
3724	0.6519	-0.0114	19.4
3725	0.6519	-0.01	19.3
3726	0.6518	-0.0061	19.4
3727	0.6517	0.0003	19.4
3728	0.6517	-0.0078	19.3
3729	0.6517	-0.0096	19.3
3730	0.6516	-0.0025	19.4
3731	0.6516	-0.0051	19.3
3732	0.6515	-0.0057	19.4
3733	0.6515	-0.0053	19.4
3734	0.6514	-0.0058	19.4
3735	0.6514	-0.0029	19.4
3736	0.6514	-0.0059	19.4
3737	0.6513	-0.0052	19.4
3738	0.6513	-0.002	19.4
3739	0.6513	-0.0079	19.4
3740	0.6513	-0.0034	19.4
3741	0.6513	-0.0038	19.3
3742	0.6513	-0.0024	19.4
3743	0.6513	-0.0037	19.4
3744	0.6513	-0.0011	19.4
3745	0.6513	-0.0001	19.4
3746	0.6512	-0.0087	19.4
3747	0.6513	-0.005	19.4
3748	0.6513	-0.0021	19.4
3749	0.6513	-0.0039	19.3
3750	0.6512	-0.0055	19.4
3751	0.6513	0.0008	19.3
3752	0.6513	-0.0058	19.3
3753	0.6513	-0.0052	19.3
3754	0.6513	-0.0037	19.3
3755	0.6513	-0.001	19.3
3756	0.6513	-0.0042	19.3
3757	0.6513	-0.0072	19.3
3758	0.6513	-0.0041	19.3
3759	0.6513	-0.0008	19.3
3760	0.6514	0.0012	19.3
3761	0.6514	-0.0001	19.3
3762	0.6514	-0.0065	19.3
3763	0.6514	-0.0027	19.3
3764	0.6514	-0.0019	19.3
3765	0.6514	0.002	19.3
3766	0.6514	-0.0021	19.3
3767	0.6515	-0.0038	19.3
3768	0.6515	-0.0008	19.3
3769	0.6515	-0.0039	19.3
3770	0.6515	-0.0044	19.3
3771	0.6515	-0.0006	19.3
3772	0.6516	0.0005	19.3
3773	0.6516	-0.0017	19.3
3774	0.6517	-0.0009	19.3
3775	0.6517	-0.0006	19.3
3776	0.6517	-0.0034	19.3
3777	0.6517	0.0009	19.3
3778	0.6517	-0.0015	19.3
3779	0.6518	-0.0007	19.3
3780	0.6518	-0.0043	19.3
3781	0.6519	0.0005	19.3
3782	0.6519	-0.0027	19.3
3783	0.6519	0.0025	19.3
3784	0.652	-0.0003	19.3
3785	0.652	-0.0017	19.3
3786	0.652	-0.0038	19.3
3787	0.652	-0.0036	19.3
3788	0.6521	0.0024	19.3
3789	0.6521	-0.0033	19.3
3790	0.6521	-0.0028	19.3
3791	0.6521	0.0008	19.3
3792	0.6522	0.0013	19.3
3793	0.6522	-0.0014	19.3
3794	0.6522	-0.0012	19.3
3795	0.6523	0.0022	19.3
3796	0.6523	-0.0021	19.3
3797	0.6523	-0.0046	19.3
3798	0.6524	-0.0032	19.3
3799	0.6524	0.0005	19.3
3800	0.6525	0.0005	19.3
3801	0.6526	-0.0013	19.3
3802	0.6526	-0.0015	19.3
3803	0.6526	-0.0009	19.3
3804	0.6526	-0.0048	19.3
3805	0.6526	-0.0058	19.3
3806	0.6526	-0.0034	19.3
3807	0.6526	-0.0048	19.3
3808	0.6527	0.0011	19.3
3809	0.6528	0.0009	19.3
3810	0.6528	-0.0004	19.3
3811	0.6529	-0.001	19.3
3812	0.6529	-0.0045	19.3
3813	0.6529	-0.0037	19.3
3814	0.6529	-0.0036	19.3
3815	0.653	0.0016	19.3
3816	0.653	0.0022	19.3
3817	0.6532	0.004	19.3
3818	0.6531	-0.0039	19.3
3819	0.6532	0.0003	19.3
3820	0.6532	-0.005	19.3
3821	0.6533	0.0044	19.3
3822	0.6533	-0.0022	19.3
3823	0.6533	0.0007	19.3
3824	0.6533	-0.0018	19.3
3825	0.6534	0.0014	19.3
3826	0.6534	0	19.3
3827	0.6535	0.0009	19.3
3828	0.6536	0.0032	19.3
3829	0.6536	-0.0004	19.3
3830	0.6537	0.0028	19.3
3831	0.6537	-0.0032	19.3
3832	0.6537	-0.0037	19.3
3833	0.6538	0.001	19.3
3834	0.6537	-0.0036	19.3
3835	0.6538	0.001	19.3
3836	0.6539	0.0014	19.3
3837	0.6539	0.0013	19.3
3838	0.654	0.0018	19.3
3839	0.654	-0.0017	19.3
3840	0.6541	0.0001	19.3
3841	0.6541	-0.0019	19.3
3842	0.6541	-0.0025	19.3
3843	0.6542	0.0062	19.3
3844	0.6542	-0.0003	19.3
3845	0.6543	-0.0012	19.3
3846	0.6543	-0.0019	19.3
3847	0.6543	-0.0016	19.3
3848	0.6544	-0.0011	19.3
3849	0.6544	0.0016	19.3
3850	0.6544	-0.0013	19.3
3851	0.6545	0.0009	19.3
3852	0.6545	-0.0006	19.3
3853	0.6546	-0.0014	19.3
3854	0.6546	-0.0014	19.3
3855	0.6546	-0.003	19.3
3856	0.6547	0.0035	19.3
3857	0.6547	-0.0047	19.3
3858	0.6548	0	19.3
3859	0.6548	0.0007	19.3
3860	0.6548	-0.0004	19.3
3861	0.6548	-0.005	19.3
3862	0.6549	-0.0003	19.3
3863	0.6549	-0.002	19.3
3864	0.655	-0.0025	19.3
3865	0.655	-0.0042	19.3
3866	0.655	-0.0029	19.3
3867	0.6551	0.0016	19.3
3868	0.6551	-0.0012	19.3
3869	0.6552	-0.0014	19.3
3870	0.6553	0.0003	19.3
3871	0.6553	-0.0018	19.3
3872	0.6553	-0.0007	19.3
3873	0.6553	-0.0044	19.3
3874	0.6554	0.0001	19.3
3875	0.6554	0.0023	19.3
3876	0.6554	-0.004	19.3
3877	0.6555	0.0019	19.3
3878	0.6555	0.0043	19.3
3879	0.6555	-0.0014	19.3
3880	0.6557	0.0006	19.3
3881	0.6557	-0.0049	19.3
3882	0.6557	-0.0049	19.3
3883	0.6557	-0.0027	19.3
3884	0.6558	-0.0018	19.3
3885	0.6558	-0.001	19.3
3886	0.6559	-0.0004	19.3
3887	0.6559	-0.0026	19.3
3888	0.656	-0.0021	19.3
3889	0.656	-0.0025	19.3
3890	0.6561	0.002	19.3
3891	0.6561	-0.0041	19.3
3892	0.6561	-0.0006	19.3
3893	0.6562	0.0007	19.3
3894	0.6562	-0.0023	19.3
3895	0.6563	-0.0002	19.3
3896	0.6563	-0.0001	19.3
3897	0.6564	-0.0004	19.3
3898	0.6564	0.0023	19.3
3899	0.6564	-0.0038	19.3
3900	0.6565	-0.0036	19.3
3901	0.6565	0.003	19.3
3902	0.6566	0.002	19.3
3903	0.6566	-0.0008	19.3
3904	0.6567	-0.0021	19.3
3905	0.6567	0.0008	19.3
3906	0.6567	0.0015	19.3
3907	0.6569	-0.0015	19.3
3908	0.6568	-0.0037	19.3
3909	0.6569	0.0026	19.3
3910	0.6569	-0.0042	19.3
3911	0.657	0.0023	19.3
3912	0.657	-0.0032	19.3
3913	0.657	-0.003	19.3
3914	0.6571	0.0012	19.3
3915	0.6571	-0.0001	19.3
3916	0.6572	0.0018	19.3
3917	0.6573	0.0011	19.3
3918	0.6573	-0.0045	19.3
3919	0.6573	-0.0035	19.3
3920	0.6574	-0.0003	19.3
3921	0.6573	-0.0042	19.3
3922	0.6574	-0.0011	19.3
3923	0.6575	0	19.3
3924	0.6576	0.0002	19.3
3925	0.6576	-0.0012	19.3
3926	0.6576	-0.0007	19.3
3927	0.6577	-0.0029	19.3
3928	0.6577	0.0046	19.3
3929	0.6578	-0.0015	19.3
3930	0.6578	-0.0033	19.3
3931	0.6578	-0.0012	19.3
3932	0.6578	-0.0052	19.3
3933	0.6579	-0.0014	19.3
3934	0.6581	-0.0001	19.3
3935	0.6581	0.0014	19.3
3936	0.658	-0.0041	19.3
3937	0.6581	0.0046	19.3
3938	0.6582	0.0005	19.3
3939	0.6582	-0.0004	19.3
3940	0.6582	-0.0023	19.3
3941	0.6583	-0.0003	19.3
3942	0.6583	0.001	19.3
3943	0.6584	-0.0025	19.3
3944	0.6584	-0.0041	19.3
3945	0.6585	-0.0026	19.3
3946	0.6586	-0.0003	19.3
3947	0.6585	-0.0041	19.3
3948	0.6586	0.0013	19.3
3949	0.6586	-0.0044	19.3
3950	0.6587	0.0029	19.3
3951	0.6588	-0.0006	19.3
3952	0.6587	-0.0035	19.3
3953	0.6589	0.001	19.3
3954	0.6589	-0.0008	19.3
3955	0.6589	-0.0031	19.3
3956	0.659	-0.0004	19.3
3957	0.659	-0.0015	19.3
3958	0.659	-0.0014	19.3
3959	0.6591	0.0003	19.3
3960	0.6591	-0.0032	19.3
3961	0.6592	0.0033	19.3
3962	0.6592	-0.0029	19.3
3963	0.6592	-0.0019	19.3
3964	0.6593	-0.0011	19.3
3965	0.6594	0.0025	19.3
3966	0.6593	-0.0026	19.3
3967	0.6594	-0.0003	19.3
3968	0.6594	-0.0001	19.3
3969	0.6594	-0.0046	19.3
3970	0.6595	-0.0007	19.3
3971	0.6596	0.003	19.3
3972	0.6596	-0.0001	19.3
3973	0.6597	0.0006	19.3
3974	0.6597	-0.0011	19.3
3975	0.6598	0.0006	19.3
3976	0.6599	0.0025	19.3
3977	0.6598	-0.0036	19.3
3978	0.6599	-0.0008	19.3
3979	0.6599	0.0004	19.3
3980	0.6599	-0.0016	19.3
3981	0.6601	0.002	19.3
3982	0.66	-0.0014	19.3
3983	0.6601	-0.0006	19.3
3984	0.6602	0.0018	19.3
3985	0.6602	-0.0038	19.3
3986	0.6602	-0.0023	19.3
3987	0.6602	-0.0051	19.3
3988	0.6603	-0.0015	19.3
3989	0.6603	0.001	19.3
3990	0.6604	-0.0009	19.3
3991	0.6604	-0.0004	19.3
3992	0.6604	-0.0011	19.3
3993	0.6605	-0.0023	19.3
3994	0.6605	-0.0005	19.3
3995	0.6605	-0.0021	19.3
