Time		pH		Temp/°C		Cond/µS		ml/min		Cell Voltage
1964		5.61		21.0		-5012		0		-0.112
1965		5.62		21.0		-5012		0		-0.112
1966		5.62		21.0		-5024		0		-0.107
1967		5.62		21.0		-5012		0		-0.107
1968		5.62		21.0		-5000		0		-0.127
1969		5.62		21.0		-5012		0		-0.132
1970		5.61		21.0		-4987		0		-0.127
1971		5.61		21.0		-5000		0		-0.161
1972		5.60		20.9		-5000		0		-0.151
1973		5.62		21.0		-5000		0		-0.156
1974		5.62		20.9		-5000		0		-0.142
1975		5.61		20.9		-5012		0		-0.156
1976		5.61		21.0		-5012		0		-0.161
1977		5.61		21.0		-5012		0		-0.132
1978		5.60		21.0		-5012		0		-0.127
1979		5.59		21.0		-5012		0		-0.142
1980		5.61		20.9		-5012		0		-0.098
1981		5.60		21.0		-5000		0		-0.103
1982		5.58		21.0		-5012		0		-0.103
1983		5.60		21.0		-5000		0		-0.068
1984		5.58		21.0		-5036		0		-0.054
1985		5.60		21.0		-5012		0		-0.020
1986		5.60		21.0		-5000		0		-0.024
1987		5.59		21.0		-5000		0		-0.020
1988		5.58		21.0		-5012		0		-0.005
1989		5.57		21.0		-5012		0		0.015
1990		5.57		20.9		-5024		0		0.024
1991		5.57		21.0		-5000		0		0.024
1992		5.57		21.0		-5000		0		0.024
1993		5.59		20.9		-4987		0		0.039
1994		5.57		20.9		-5012		0		0.049
1995		5.57		21.0		-5000		0		0.024
1996		5.57		21.0		-5000		0		0.044
1997		5.57		20.9		-5000		0		0.034
1998		5.57		20.9		-5012		0		0.020
1999		5.57		20.9		-5000		0		0.020
2000		5.56		21.0		-5012		0		0.010
2001		5.56		20.9		-5012		0		0.010
2002		5.57		20.9		-4987		0		0.010
2003		5.55		20.9		-5000		0		-0.039
2004		5.55		21.0		-4975		0		-0.020
2005		5.56		21.0		-4987		0		-0.063
2006		5.57		20.9		-5000		0		-0.073
2007		5.54		21.0		-5024		0		-0.029
2008		5.54		20.9		-5012		0		0.020
2009		5.55		21.0		-5000		0		-0.073
2010		5.54		21.0		-5012		0		-0.103
2011		5.55		21.0		-5000		0		-0.093
2012		5.54		21.0		-5012		0		-0.112
2013		5.54		21.0		-5000		0		-0.112
2014		5.54		21.0		-5000		0		-0.103
2015		5.53		20.9		-5000		0		-0.112
2016		5.56		21.0		-5012		0		-0.132
2017		5.54		21.0		-5024		0		-0.142
2018		5.53		21.0		-5024		0		-0.127
2019		5.53		20.9		-5000		0		-0.146
2020		5.55		21.0		-5000		0		-0.146
2021		5.53		21.0		-5012		0		-0.151
2022		5.52		21.0		-5024		0		-0.166
2023		5.53		21.0		-5024		0		-0.171
2024		5.53		21.0		-5000		0		-0.181
2025		5.51		21.0		-5012		0		-0.122
2026		5.52		21.0		-5012		0		-0.151
2027		5.52		21.0		-5012		0		-0.127
2028		5.52		21.0		-5000		0		-0.146
2029		5.52		20.9		-5024		0		-0.127
2030		5.51		21.0		-5012		0		-0.073
2031		5.51		20.9		-5000		0		-0.083
2032		5.50		21.0		-5012		0		-0.078
2033		5.51		20.9		-5012		0		-0.049
2034		5.51		20.9		-4987		0		-0.063
2035		5.51		21.0		-5000		0		-0.015
2036		5.50		20.9		-5024		0		0.005
2037		5.51		21.0		-5012		0		0.024
2038		5.51		21.0		-5024		0		0.020
2039		5.51		20.9		-5012		0		0.024
2040		5.51		21.0		-5024		0		0.034
2041		5.51		21.0		-5024		0		0.029
2042		5.51		20.9		-5012		0		0.005
2043		5.51		21.0		-5000		0		0.010
2044		5.50		21.0		-5012		0		0.024
2045		5.50		21.0		-5012		0		0.000
2046		5.49		21.0		-5000		0		0.020
2047		5.49		21.0		-5000		0		-0.010
2048		5.50		21.0		-5024		0		-0.024
2049		5.49		21.0		-5000		0		0.020
2050		5.49		21.0		-5024		0		-0.029
2051		5.50		21.0		-5000		0		-0.034
2052		5.48		21.0		-5000		0		-0.044
2053		5.49		21.0		-5012		0		-0.068
2054		5.49		21.0		-5012		0		-0.088
2055		5.49		21.0		-5012		0		-0.078
2056		5.49		21.0		-5012		0		-0.088
2057		5.49		21.0		-5012		0		-0.088
2058		5.49		21.0		-5012		0		-0.098
2059		5.49		21.1		-5012		0		-0.112
2060		5.48		21.0		-5000		0		-0.117
2061		5.48		21.0		-5012		0		-0.127
2062		5.47		21.0		-5000		0		-0.146
2063		5.48		21.0		-5000		0		-0.137
2064		5.49		21.0		-5024		0		-0.156
2065		5.47		21.0		-5012		0		-0.146
2066		5.47		21.0		-5012		0		-0.156
2067		5.46		21.0		-5000		0		-0.156
2068		5.47		21.0		-5012		0		-0.127
2069		5.46		21.0		-5000		0		-0.132
2070		5.48		21.1		-5000		0		-0.142
2071		5.46		21.1		-5012		0		-0.088
2072		5.46		21.0		-5000		0		-0.039
2073		5.46		21.0		-5012		0		-0.029
2074		5.47		21.0		-5000		0		-0.024
2075		5.46		21.0		-5012		0		0.024
2076		5.47		21.0		-5024		0		-0.024
2077		5.48		21.0		-5012		0		-0.015
2078		5.46		21.0		-5012		0		0.024
2079		5.46		21.0		-4987		0		0.029
2080		5.47		21.0		-4987		0		0.029
2081		5.46		21.0		-4987		0		0.005
2082		5.46		21.0		-5024		0		0.034
2083		5.46		21.0		-5000		0		0.015
2084		5.46		21.0		-5000		0		0.010
2085		5.46		21.0		-5000		0		0.005
2086		5.45		21.0		-5000		0		0.015
2087		5.46		21.0		-5012		0		0.005
2088		5.45		21.0		-5012		0		0.024
2089		5.46		21.0		-5000		0		-0.029
2090		5.46		21.0		-5000		0		-0.029
2091		5.45		21.0		-5000		0		-0.039
2092		5.45		21.0		-5012		0		-0.034
2093		5.46		21.0		-5024		0		-0.034
2094		5.43		21.1		-5000		0		-0.049
2095		5.46		21.1		-4987		0		-0.078
2096		5.45		21.1		-5012		0		-0.083
2097		5.45		21.0		-5000		0		-0.063
2098		5.44		21.0		-5000		0		-0.112
2099		5.43		21.0		-5000		0		-0.112
2100		5.43		21.0		-5012		0		-0.103
2101		5.44		21.0		-5012		0		-0.117
2102		5.45		21.0		-5000		0		-0.103
2103		5.43		21.0		-5012		0		-0.122
2104		5.43		21.0		-5000		0		-0.137
2105		5.44		21.0		-5024		0		-0.132
2106		5.43		21.0		-5000		0		-0.146
2107		5.45		21.0		-4987		0		-0.132
2108		5.44		21.0		-5012		0		-0.142
2109		5.43		21.0		-5012		0		-0.137
2110		5.44		21.0		-5012		0		-0.161
2111		5.45		21.0		-5000		0		-0.151
2112		5.43		21.0		-5000		0		-0.142
2113		5.45		21.0		-5024		0		-0.146
2114		5.43		21.0		-5000		0		-0.132
2115		5.44		21.0		-5012		0		-0.137
2116		5.44		21.0		-4987		0		-0.146
2117		5.43		21.1		-5000		0		-0.112
2118		5.43		21.0		-5012		0		-0.161
2119		5.43		21.0		-5012		0		-0.132
2120		5.43		21.0		-5024		0		-0.117
2121		5.44		21.0		-5012		0		-0.112
2122		5.43		21.1		-4987		0		-0.107
2123		5.44		21.1		-5012		0		-0.112
2124		5.43		21.1		-5024		0		-0.107
2125		5.43		21.0		-5012		0		-0.112
2126		5.43		21.1		-5012		0		-0.078
2127		5.43		21.0		-5000		0		-0.098
2128		5.43		21.0		-5000		0		-0.073
2129		5.43		21.0		-5012		0		-0.054
2130		5.42		21.0		-5012		0		-0.073
2131		5.43		21.1		-5012		0		-0.029
2132		5.43		21.0		-5000		0		-0.049
2133		5.42		21.0		-5012		0		-0.039
2134		5.42		21.1		-5000		0		-0.029
2135		5.43		21.0		-5012		0		-0.029
2136		5.42		21.1		-4987		0		-0.049
2137		5.42		21.0		-5012		0		-0.015
2138		5.41		21.0		-5012		0		-0.020
2139		5.42		21.0		-5000		0		-0.034
2140		5.41		21.1		-5012		0		-0.029
2141		5.41		21.1		-5012		0		-0.010
2142		5.42		21.0		-5024		0		-0.010
2143		5.41		21.1		-5000		0		0.000
2144		5.43		21.0		-5000		0		-0.029
2145		5.42		21.0		-5000		0		-0.020
2146		5.42		21.0		-5012		0		-0.015
2147		5.41		21.0		-5000		0		-0.010
2148		5.42		21.1		-5012		0		0.024
2149		5.41		21.1		-5000		0		0.000
2150		5.42		21.1		-5012		0		-0.015
2151		5.42		21.0		-5000		0		0.020
2152		5.42		21.1		-5024		0		0.010
2153		5.41		21.1		-5000		0		0.020
2154		5.41		21.0		-5012		0		0.024
2155		5.41		21.1		-5000		0		0.015
2156		5.42		21.0		-5000		0		0.029
2157		5.42		21.0		-5012		0		0.044
2158		5.41		21.1		-5012		0		0.034
2159		5.41		21.0		-5012		0		0.029
2160		5.41		21.0		-5012		0		0.034
2161		5.41		21.0		-5024		0		0.029
2162		5.43		21.1		-5000		0		-0.010
2163		5.40		21.1		-5000		0		0.005
2164		5.41		21.0		-5000		0		0.034
2165		5.40		21.0		-5024		0		0.039
2166		5.41		21.1		-5012		0		0.029
2167		5.40		21.1		-4987		0		0.029
2168		5.41		21.1		-5012		0		0.020
2169		5.40		21.1		-4987		0		0.049
2170		5.40		21.1		-5000		0		0.010
2171		5.40		21.1		-5012		0		0.024
2172		5.40		21.1		-5012		0		0.039
2173		5.41		21.1		-4987		0		0.024
2174		5.40		21.1		-5012		0		0.015
2175		5.39		21.1		-5012		0		0.029
2176		5.40		21.1		-5012		0		0.005
2177		5.40		21.1		-5012		0		0.000
2178		5.40		21.1		-5012		0		-0.015
2179		5.40		21.1		-5012		0		-0.034
2180		5.40		21.0		-5000		0		-0.044
2181		5.40		21.1		-5000		0		-0.005
2182		5.40		21.0		-5000		0		-0.049
2183		5.41		21.1		-5000		0		-0.044
2184		5.40		21.1		-5024		0		-0.083
2185		5.40		21.1		-4987		0		-0.078
2186		5.41		21.1		-5000		0		-0.054
2187		5.40		21.1		-5012		0		-0.098
2188		5.40		21.1		-5012		0		-0.093
2189		5.41		21.0		-5000		0		-0.088
2190		5.40		21.0		-5012		0		-0.107
2191		5.40		21.1		-5000		0		-0.103
2192		5.40		21.0		-5012		0		-0.083
2193		5.40		21.1		-5012		0		-0.103
2194		5.40		21.1		-5024		0		-0.103
2195		5.40		21.0		-5024		0		-0.107
2196		5.40		21.1		-5024		0		-0.122
2197		5.40		21.0		-5000		0		-0.146
2198		5.40		21.1		-5012		0		-0.156
2199		5.40		21.0		-5012		0		-0.122
2200		5.41		21.0		-4987		0		-0.112
2201		5.40		21.1		-5012		0		-0.142
2202		5.40		21.1		-5000		0		-0.103
2203		5.39		21.0		-5012		0		-0.122
2204		5.39		21.0		-5024		0		-0.132
2205		5.39		21.1		-5012		0		-0.132
2206		5.39		21.1		-5012		0		-0.137
2207		5.40		21.0		-5012		0		-0.132
2208		5.40		21.0		-5000		0		-0.146
2209		5.39		21.0		-5000		0		-0.142
2210		5.40		21.0		-4987		0		-0.166
2211		5.40		21.0		-4987		0		-0.151
2212		5.40		21.0		-5012		0		-0.151
2213		5.40		21.0		-5000		0		-0.171
2214		5.40		21.0		-5012		0		-0.151
2215		5.38		21.0		-5024		0		-0.146
2216		5.40		21.1		-5000		0		-0.151
2217		5.38		21.0		-5012		0		-0.151
2218		5.39		21.1		-5000		0		-0.146
2219		5.40		21.0		-5012		0		-0.151
2220		5.39		21.0		-5012		0		-0.181
2221		5.38		21.0		-5012		0		-0.151
2222		5.39		21.1		-5012		0		-0.151
2223		5.39		21.1		-5024		0		-0.166
2224		5.38		21.0		-5000		0		-0.186
2225		5.39		21.0		-5012		0		-0.132
2226		5.38		21.1		-5000		0		-0.103
2227		5.40		21.0		-5024		0		-0.112
2228		5.39		21.1		-5012		0		-0.127
2229		5.40		21.0		-5000		0		-0.107
2230		5.40		21.0		-5012		0		-0.093
2231		5.38		21.1		-5000		0		-0.103
2232		5.40		21.1		-5000		0		-0.073
2233		5.40		21.0		-5012		0		-0.073
2234		5.39		21.0		-5012		0		-0.088
2235		5.40		21.0		-5012		0		-0.078
2236		5.40		21.1		-5024		0		-0.044
2237		5.39		21.1		-5012		0		-0.044
2238		5.39		21.0		-5000		0		-0.020
2239		5.40		21.0		-5012		0		-0.049
2240		5.40		21.1		-5012		0		-0.024
2241		5.40		21.1		-5012		0		0.010
2242		5.40		21.1		-5012		0		-0.020
2243		5.40		21.1		-5012		0		0.000
2244		5.40		21.0		-5000		0		-0.020
2245		5.39		21.0		-5012		0		-0.005
2246		5.39		21.0		-5000		0		0.000
2247		5.38		21.0		-5000		0		-0.010
2248		5.40		21.0		-5012		0		-0.010
2249		5.38		21.0		-5012		0		0.029
2250		5.40		21.0		-5012		0		-0.015
2251		5.39		21.1		-5000		0		-0.020
2252		5.38		21.0		-5000		0		-0.020
2253		5.40		21.0		-5012		0		-0.015
2254		5.39		21.0		-5012		0		0.029
2255		5.40		21.1		-5012		0		-0.010
2256		5.40		21.0		-5036		0		-0.039
2257		5.39		21.0		-5012		0		-0.034
2258		5.38		21.1		-5012		0		-0.034
2259		5.38		21.0		-5024		0		-0.034
2260		5.39		21.1		-5000		0		-0.044
2261		5.39		21.0		-5000		0		-0.059
2262		5.40		21.1		-5012		0		-0.083
2263		5.39		21.1		-5012		0		-0.054
2264		5.39		21.0		-5012		0		-0.059
2265		5.38		21.1		-5024		0		-0.156
2266		5.40		21.1		-5000		0		-0.098
2267		5.40		21.0		-5000		0		-0.093
2268		5.39		21.1		-5012		0		-0.083
2269		5.40		21.1		-5000		0		-0.103
2270		5.40		21.1		-5000		0		-0.098
2271		5.40		21.1		-5012		0		-0.127
2272		5.39		21.1		-5012		0		-0.132
2273		5.40		21.1		-5012		0		-0.132
2274		5.38		21.0		-5012		0		-0.132
2275		5.39		21.1		-5012		0		-0.146
2276		5.40		21.1		-5012		0		-0.156
2277		5.39		21.1		-5000		0		-0.142
2278		5.38		21.0		-5000		0		-0.146
2279		5.38		21.0		-5000		0		-0.142
2280		5.39		21.0		-5012		0		-0.146
2281		5.39		21.1		-5000		0		-0.151
2282		5.38		21.0		-5012		0		-0.156
2283		5.38		21.0		-5012		0		-0.146
2284		5.38		21.1		-5012		0		-0.166
2285		5.39		21.0		-5000		0		-0.156
2286		5.40		21.0		-5000		0		-0.146
2287		5.38		21.0		-5012		0		-0.137
2288		5.38		21.1		-5000		0		-0.161
2289		5.38		21.0		-5000		0		-0.156
2290		5.39		21.1		-5012		0		-0.137
2291		5.40		21.0		-5012		0		-0.176
2292		5.39		21.0		-5012		0		-0.146
2293		5.39		21.1		-5012		0		-0.127
2294		5.38		21.0		-5024		0		-0.195
2295		5.39		21.0		-5012		0		-0.151
2296		5.38		21.0		-5012		0		-0.156
2297		5.38		21.0		-5012		0		-0.132
2298		5.39		21.1		-5012		0		-0.146
2299		5.39		21.0		-4987		0		-0.137
2300		5.39		21.0		-5000		0		-0.132
2301		5.38		21.0		-5024		0		-0.142
2302		5.39		21.0		-5036		0		-0.137
2303		5.38		21.1		-5000		0		-0.137
2304		5.39		21.0		-5000		0		-0.103
2305		5.38		21.0		-5000		0		-0.142
2306		5.38		21.1		-5012		0		-0.137
2307		5.39		21.1		-5000		0		-0.122
2308		5.38		21.0		-5000		0		-0.127
2309		5.39		21.1		-5000		0		-0.112
2310		5.38		21.1		-5000		0		-0.137
2311		5.38		21.0		-5000		0		-0.132
2312		5.38		21.0		-4987		0		-0.117
2313		5.39		21.1		-5000		0		-0.127
2314		5.38		21.0		-5012		0		-0.112
2315		5.38		21.0		-5012		0		-0.112
2316		5.38		21.0		-5012		0		-0.132
2317		5.38		21.0		-5000		0		-0.132
2318		5.38		21.1		-5000		0		-0.107
2319		5.38		21.0		-4987		0		-0.117
2320		5.38		21.1		-5000		0		-0.112
2321		5.38		21.0		-5012		0		-0.103
2322		5.38		21.0		-5000		0		-0.117
2323		5.39		21.0		-5000		0		-0.132
2324		5.38		21.0		-5000		0		-0.122
2325		5.38		21.0		-4987		0		-0.107
2326		5.39		21.0		-4987		0		-0.122
2327		5.38		21.0		-5012		0		-0.117
2328		5.38		21.0		-5000		0		-0.107
2329		5.39		21.1		-5000		0		-0.098
2330		5.39		21.0		-5012		0		-0.122
2331		5.39		21.0		-4987		0		-0.088
2332		5.38		21.1		-5000		0		-0.098
2333		5.38		21.0		-5012		0		-0.117
2334		5.39		21.0		-5000		0		-0.122
2335		5.38		21.0		-5000		0		-0.044
2336		5.39		21.0		-5000		0		-0.093
2337		5.38		21.0		-5012		0		-0.068
2338		5.38		21.0		-5000		0		-0.093
2339		5.38		21.0		-5012		0		-0.034
2340		5.39		21.1		-5012		0		-0.039
2341		5.38		21.0		-5012		0		-0.054
2342		5.39		21.1		-5000		0		-0.054
2343		5.38		21.1		-5000		0		-0.063
2344		5.38		21.0		-5012		0		-0.044
2345		5.38		21.1		-5000		0		-0.049
2346		5.38		21.1		-5012		0		-0.029
2347		5.38		21.0		-5012		0		-0.044
2348		5.38		21.1		-5000		0		-0.127
2349		5.38		21.1		-5000		0		-0.024
2350		5.38		21.0		-5000		0		-0.044
2351		5.37		21.1		-4987		0		-0.015
2352		5.38		21.1		-5012		0		-0.029
2353		5.38		21.1		-5000		0		-0.063
2354		5.38		21.1		-4987		0		-0.039
2355		5.38		21.0		-5012		0		-0.005
2356		5.38		21.0		-5000		0		-0.034
2357		5.38		21.1		-5000		0		-0.015
2358		5.38		21.1		-4987		0		0.000
2359		5.38		21.1		-5012		0		0.015
2360		5.38		21.1		-5000		0		0.010
2361		5.38		21.1		-5000		0		0.015
2362		5.38		21.1		-5012		0		0.020
2363		5.38		21.1		-5012		0		0.020
2364		5.38		21.0		-4987		0		0.015
2365		5.39		21.1		-5000		0		0.044
2366		5.39		21.0		-5024		0		0.039
2367		5.39		21.1		-4987		0		0.039
2368		5.39		21.1		-5024		0		0.024
2369		5.38		21.0		-4987		0		0.015
2370		5.37		21.1		-5024		0		0.039
2371		5.39		21.1		-5012		0		0.024
2372		5.38		21.0		-5024		0		0.034
2373		5.38		21.1		-5012		0		0.034
2374		5.39		21.0		-5012		0		0.000
2375		5.39		21.1		-5012		0		0.029
2376		5.38		21.0		-5012		0		0.000
2377		5.38		21.0		-5012		0		-0.034
2378		5.39		21.0		-5012		0		-0.024
2379		5.38		21.0		-5024		0		-0.039
2380		5.39		21.1		-4987		0		-0.034
2381		5.38		21.1		-5012		0		-0.073
2382		5.38		21.1		-5000		0		-0.088
2383		5.39		21.1		-5012		0		-0.093
2384		5.38		21.1		-4987		0		-0.098
2385		5.37		21.1		-5012		0		-0.122
2386		5.38		21.1		-5012		0		-0.103
2387		5.37		21.0		-5024		0		-0.132
2388		5.38		21.1		-5012		0		-0.137
2389		5.38		21.1		-5012		0		-0.122
2390		5.37		21.0		-5024		0		-0.151
2391		5.38		21.0		-5000		0		-0.146
2392		5.38		21.0		-5000		0		-0.161
2393		5.38		21.0		-5024		0		-0.151
2394		5.38		21.1		-5012		0		-0.151
2395		5.37		21.0		-5024		0		-0.146
2396		5.38		21.0		-5012		0		-0.142
2397		5.38		21.1		-5000		0		-0.151
2398		5.37		21.1		-5012		0		-0.142
2399		5.38		21.1		-5012		0		-0.142
2400		5.37		21.0		-5012		0		-0.142
2401		5.38		21.1		-5000		0		-0.142
2402		5.38		21.0		-5000		0		-0.107
2403		5.38		21.1		-5012		0		-0.122
2404		5.38		21.1		-5012		0		-0.112
2405		5.38		21.0		-5012		0		-0.103
2406		5.38		21.0		-4987		0		-0.112
2407		5.38		21.0		-5000		0		-0.117
2408		5.38		21.1		-5012		0		-0.073
2409		5.38		21.0		-5024		0		-0.088
2410		5.38		21.1		-5012		0		-0.068
2411		5.37		21.0		-5012		0		-0.088
2412		5.38		21.0		-5012		0		-0.078
2413		5.39		21.1		-5000		0		-0.034
2414		5.38		21.0		-5012		0		-0.029
2415		5.38		21.1		-5000		0		-0.024
2416		5.38		21.1		-5000		0		-0.029
2417		5.38		21.0		-5000		0		-0.029
2418		5.38		21.1		-5000		0		0.005
2419		5.38		21.0		-5000		0		0.010
2420		5.39		21.0		-5000		0		0.015
2421		5.38		21.1		-4987		0		0.029
2422		5.38		21.0		-5012		0		0.024
2423		5.38		21.0		-5012		0		0.020
2424		5.37		21.0		-5000		0		0.020
2425		5.38		21.1		-5012		0		0.029
2426		5.37		21.0		-5000		0		0.015
2427		5.38		21.0		-4987		0		0.054
2428		5.38		21.0		-5012		0		0.034
2429		5.37		21.0		-5012		0		0.044
2430		5.36		21.0		-5012		0		0.020
2431		5.37		21.0		-5024		0		0.015
2432		5.38		21.0		-5024		0		0.020
2433		5.38		21.1		-5000		0		-0.005
2434		5.37		21.0		-5000		0		-0.029
2435		5.37		20.9		-5012		0		-0.024
2436		5.38		21.0		-5024		0		-0.049
2437		5.37		21.0		-5012		0		-0.049
2438		5.37		21.0		-5012		0		-0.054
2439		5.38		21.0		-5000		0		-0.078
2440		5.37		21.0		-5012		0		-0.112
2441		5.38		21.0		-5012		0		-0.112
2442		5.38		21.0		-5012		0		-0.083
2443		5.37		21.0		-5012		0		-0.146
2444		5.38		21.0		-5000		0		-0.132
2445		5.38		21.0		-5000		0		-0.142
2446		5.38		21.0		-5012		0		-0.156
2447		5.38		21.0		-5012		0		-0.151
2448		5.38		21.0		-4987		0		-0.127
2449		5.38		21.1		-5012		0		-0.166
2450		5.38		21.1		-5012		0		-0.137
2451		5.38		21.1		-4987		0		-0.132
2452		5.38		21.1		-5024		0		-0.122
2453		5.38		21.0		-5024		0		-0.132
2454		5.38		21.0		-5012		0		-0.117
2455		5.37		21.0		-5012		0		-0.088
2456		5.38		21.0		-5012		0		-0.093
2457		5.38		21.0		-5012		0		-0.073
2458		5.37		21.0		-5000		0		-0.063
2459		5.51		21.0		-5000		0		-0.059
2460		5.51		21.1		-5012		0		-0.039
2461		5.38		21.0		-5012		0		0.000
2462		5.39		21.1		-4987		0		-0.029
2463		5.38		21.0		-5000		0		0.010
2464		5.37		21.1		-4987		0		-0.015
2465		5.38		21.0		-5000		0		0.015
2466		5.37		21.0		-5012		0		0.024
2467		5.38		21.1		-5000		0		0.024
2468		5.38		21.1		-5012		0		0.020
2469		5.37		21.0		-5000		0		0.034
2470		5.38		21.0		-5012		0		0.029
2471		5.38		21.0		-5012		0		0.005
2472		5.38		21.0		-5000		0		0.024
2473		5.38		21.1		-5000		0		0.029
2474		5.37		21.0		-5024		0		0.024
2475		5.37		21.0		-5012		0		-0.010
2476		5.37		21.0		-5000		0		-0.015
2477		5.37		21.1		-5000		0		-0.029
2478		5.38		21.1		-5012		0		-0.039
2479		5.38		21.1		-4987		0		-0.020
2480		5.37		21.1		-5012		0		-0.034
2481		5.37		21.0		-5012		0		-0.068
2482		5.38		21.1		-5000		0		-0.083
2483		5.37		21.1		-5012		0		-0.093
2484		5.37		21.0		-5000		0		-0.088
2485		5.38		21.1		-5000		0		-0.103
2486		5.38		21.1		-5000		0		-0.122
2487		5.38		21.0		-5000		0		-0.122
2488		5.38		21.0		-5012		0		-0.127
2489		5.38		21.1		-5012		0		-0.151
2490		5.37		21.0		-5012		0		-0.137
2491		5.37		21.0		-5024		0		-0.132
2492		5.38		21.1		-5012		0		-0.151
2493		5.38		21.1		-5000		0		-0.146
2494		5.37		21.0		-5000		0		-0.127
2495		5.37		21.0		-5012		0		-0.195
2496		5.38		21.0		-5000		0		-0.146
2497		5.38		21.0		-5012		0		-0.103
2498		5.37		21.1		-5012		0		-0.142
2499		5.38		21.0		-5024		0		-0.112
2500		5.38		21.0		-4987		0		-0.093
2501		5.38		21.0		-4987		0		-0.107
2502		5.37		21.0		-5012		0		-0.054
2503		5.36		21.0		-5012		0		-0.063
2504		5.37		21.0		-4987		0		-0.054
2505		5.36		21.0		-5012		0		-0.029
2506		5.38		21.1		-5000		0		0.010
2507		5.38		21.0		-5000		0		-0.059
2508		5.37		21.0		-5000		0		0.020
2509		5.37		21.0		-5000		0		0.020
2510		5.37		21.0		-5000		0		0.029
2511		5.37		21.0		-5000		0		0.034
2512		5.35		21.0		-5012		0		0.020
2513		5.38		21.0		-5024		0		0.054
2514		5.38		21.0		-5000		0		0.000
2515		5.37		21.0		-5000		0		0.029
2516		5.36		21.1		-5000		0		0.034
2517		5.37		21.0		-5000		0		0.024
2518		5.37		21.0		-5024		0		-0.010
2519		5.39		21.0		-5000		0		-0.020
2520		5.38		21.0		-5012		0		-0.005
2521		5.38		21.0		-5000		0		-0.024
2522		5.37		21.0		-5012		0		-0.039
2523		5.35		21.0		-5012		0		-0.010
2524		5.37		21.0		-5000		0		-0.078
2525		5.38		21.0		-5024		0		-0.083
2526		5.37		21.0		-5024		0		-0.088
2527		5.38		21.0		-4987		0		-0.103
2528		5.37		21.0		-5000		0		-0.107
2529		5.38		21.0		-4987		0		-0.137
2530		5.37		21.0		-5024		0		-0.137
2531		5.37		21.0		-5012		0		-0.142
2532		5.37		21.0		-5000		0		-0.127
2533		5.38		21.0		-5012		0		-0.166
2534		5.37		21.0		-5024		0		-0.166
2535		5.38		21.0		-5012		0		-0.176
2536		5.37		20.9		-5000		0		-0.137
2537		5.36		21.0		-5012		0		-0.161
2538		5.38		21.0		-5000		0		-0.171
2539		5.38		21.0		-5000		0		-0.166
2540		5.38		21.0		-5012		0		-0.146
2541		5.37		21.0		-5000		0		-0.151
2542		5.36		21.0		-5000		0		-0.146
2543		5.38		21.0		-5000		0		-0.176
2544		5.38		21.0		-4987		0		-0.137
2545		5.38		20.9		-4987		0		-0.112
2546		5.37		21.0		-5024		0		-0.112
2547		5.38		21.0		-5012		0		-0.107
2548		5.38		21.0		-5012		0		-0.088
2549		5.38		21.0		-4987		0		-0.132
2550		5.36		21.0		-4987		0		-0.029
2551		5.38		21.0		-5000		0		-0.078
2552		5.38		21.0		-5012		0		-0.054
2553		5.37		20.9		-5000		0		-0.044
2554		5.38		21.0		-5000		0		-0.049
2555		5.39		20.9		-5000		0		-0.020
2556		5.38		21.0		-5024		0		-0.005
2557		5.38		21.0		-5012		0		-0.024
2558		5.38		21.0		-5000		0		-0.029
2559		5.38		21.0		-5000		0		0.005
2560		5.39		21.0		-5012		0		0.024
2561		5.39		21.0		-5012		0		0.054
2562		5.38		21.0		-4987		0		0.049
2563		5.39		21.0		-5000		0		0.029
2564		5.40		21.0		-5012		0		0.039
2565		5.40		21.0		-4987		0		0.024
2566		5.39		21.0		-5024		0		0.039
2567		5.39		21.0		-5000		0		0.024
2568		5.40		21.0		-5000		0		0.034
2569		5.40		21.0		-4987		0		0.029
2570		5.39		21.0		-5012		0		-0.005
2571		5.39		21.0		-5012		0		-0.029
2572		5.40		21.0		-5000		0		-0.020
2573		5.41		21.0		-5012		0		-0.044
2574		5.41		21.0		-5012		0		-0.005
2575		5.40		21.0		-5024		0		-0.054
2576		5.40		21.0		-4987		0		-0.093
2577		5.41		21.0		-5012		0		-0.098
2578		5.42		21.0		-5000		0		-0.107
2579		5.41		21.0		-5024		0		-0.083
2580		5.42		21.0		-5012		0		-0.103
2581		5.42		21.0		-5012		0		-0.161
2582		5.42		21.0		-5024		0		-0.146
2583		5.43		20.9		-5000		0		-0.156
2584		5.44		21.0		-5000		0		-0.156
2585		5.43		21.0		-4987		0		-0.146
2586		5.43		21.0		-5000		0		-0.161
2587		5.44		21.0		-5024		0		-0.122
2588		5.43		21.0		-5012		0		-0.137
2589		5.43		21.1		-5000		0		-0.122
2590		5.44		21.0		-5012		0		-0.122
2591		5.45		21.0		-5012		0		-0.103
2592		5.46		21.1		-5000		0		-0.078
2593		5.46		21.1		-5012		0		-0.078
2594		5.45		21.1		-5012		0		-0.054
2595		5.47		21.1		-4987		0		-0.054
2596		5.46		21.1		-5012		0		-0.049
2597		5.46		21.1		-5012		0		0.005
2598		5.47		21.1		-5012		0		0.034
2599		5.49		21.1		-5012		0		0.020
2600		5.49		21.1		-4987		0		0.015
2601		5.48		21.1		-5000		0		0.005
2602		5.48		21.1		-5000		0		0.000
2603		5.49		21.1		-5000		0		0.049
2604		5.49		21.1		-4987		0		0.010
