mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V	Ewe/V	I/mA	dq/mA.h	(Q-Qo)/mA.h	dQ/C	(Q-Qo)/C	Q charge/discharge/mA.h	half cycle	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	Efficiency/%	cycle number	P/W
2	1	0	0	0	0	0	2.279999942402355E+002	1.1999763E+000	1.2005455E+000	5.8401961E+000	1.622278134293026E-003	4.596022397606373E-001	1.6545681E+000	1.6545681E+000	4.596022397606374E-001	0	8.997602173420207E-001	0.000000000000000E+000	4.596022397606374E-001	4.596022397606374E-001	0	0.000000000000000E+000	7.0114215E-003
2	1	0	0	0	0	0	2.289999942149734E+002	1.1999763E+000	1.2004883E+000	5.8478251E+000	1.619377056545682E-003	4.612216168171830E-001	1.6603978E+000	1.6603978E+000	4.612216168171830E-001	0	8.997593725682308E-001	0.000000000000000E+000	4.612216168171830E-001	4.612216168171830E-001	0	0.000000000000000E+000	7.0202458E-003
2	1	0	0	0	0	0	2.299999941897113E+002	1.1999763E+000	1.2006142E+000	5.8173079E+000	1.618534217649036E-003	4.628401510348320E-001	1.6662246E+000	1.6662246E+000	4.628401510348321E-001	0	8.997585282341213E-001	0.000000000000000E+000	4.628401510348321E-001	4.628401510348321E-001	0	0.000000000000000E+000	6.9843428E-003
2	1	0	0	0	0	0	2.309999941644492E+002	1.1999763E+000	1.2005724E+000	5.8134933E+000	1.619230613814460E-003	4.644593816486465E-001	1.6720538E+000	1.6720538E+000	4.644593816486465E-001	0	8.997576835367256E-001	0.000000000000000E+000	4.644593816486465E-001	4.644593816486465E-001	0	0.000000000000000E+000	6.9795195E-003
2	1	0	0	0	0	0	2.319999941391870E+002	1.1999763E+000	1.2004769E+000	5.8325667E+000	1.615622755633460E-003	4.660750044042799E-001	1.6778700E+000	1.6778700E+000	4.660750044042800E-001	0	8.997568407214264E-001	0.000000000000000E+000	4.660750044042800E-001	4.660750044042800E-001	0	0.000000000000000E+000	7.0018615E-003
2	1	0	0	0	0	0	2.329999941139249E+002	1.1999763E+000	1.2005762E+000	5.8287520E+000	1.615157999383079E-003	4.676901624036630E-001	1.6836846E+000	1.6836846E+000	4.676901624036631E-001	0	8.997559981485748E-001	0.000000000000000E+000	4.676901624036631E-001	4.676901624036631E-001	0	0.000000000000000E+000	6.9978610E-003
2	1	0	0	0	0	0	2.339999940886628E+002	1.1999763E+000	1.2005075E+000	5.8287520E+000	1.614963237921397E-003	4.693051256415844E-001	1.6894984E+000	1.6894984E+000	4.693051256415844E-001	0	8.997551556773234E-001	0.000000000000000E+000	4.693051256415844E-001	4.693051256415844E-001	0	0.000000000000000E+000	6.9974605E-003
2	1	0	0	0	0	0	2.349999940634007E+002	1.1999763E+000	1.2004502E+000	5.8401957E+000	1.612202246136135E-003	4.709173278877205E-001	1.6953024E+000	1.6953024E+000	4.709173278877206E-001	0	8.997543146463876E-001	0.000000000000000E+000	4.709173278877206E-001	4.709173278877206E-001	0	0.000000000000000E+000	7.0108641E-003
2	1	0	0	0	0	0	2.359999940381385E+002	1.1999763E+000	1.2004502E+000	5.7867904E+000	1.609622026364009E-003	4.725269499140846E-001	1.7010970E+000	1.7010970E+000	4.725269499140846E-001	0	8.997534749614642E-001	0.000000000000000E+000	4.725269499140846E-001	4.725269499140846E-001	0	0.000000000000000E+000	6.9467537E-003
2	1	0	0	0	0	0	2.369999940128764E+002	1.1999763E+000	1.2004656E+000	5.7639022E+000	1.609120395686891E-003	4.741360703097715E-001	1.7068899E+000	1.7068899E+000	4.741360703097715E-001	0	8.997526355382245E-001	0.000000000000000E+000	4.741360703097715E-001	4.741360703097715E-001	0	0.000000000000000E+000	6.9193658E-003
2	1	0	0	0	0	0	2.379999939876143E+002	1.1999763E+000	1.2004235E+000	5.7906046E+000	1.606168883668052E-003	4.757422391934395E-001	1.7126721E+000	1.7126721E+000	4.757422391934395E-001	0	8.997517976546880E-001	0.000000000000000E+000	4.757422391934395E-001	4.757422391934395E-001	0	0.000000000000000E+000	6.9511775E-003
2	1	0	0	0	0	0	2.389999939623522E+002	1.1999763E+000	1.2005875E+000	5.7562723E+000	1.606471303065618E-003	4.773487104965051E-001	1.7184553E+000	1.7184553E+000	4.773487104965051E-001	0	8.997509596133896E-001	0.000000000000000E+000	4.773487104965051E-001	4.773487104965051E-001	0	0.000000000000000E+000	6.9109085E-003
2	1	0	0	0	0	0	2.399999939370900E+002	1.1999763E+000	1.2004731E+000	5.7524581E+000	1.606426163196564E-003	4.789551366597017E-001	1.7242385E+000	1.7242385E+000	4.789551366597017E-001	0	8.997501215956392E-001	0.000000000000000E+000	4.789551366597017E-001	4.789551366597017E-001	0	0.000000000000000E+000	6.9056712E-003
2	1	0	0	0	0	0	2.409999939118279E+002	1.1999763E+000	1.2005036E+000	5.7486434E+000	1.604357963720957E-003	4.805594946234226E-001	1.7300142E+000	1.7300142E+000	4.805594946234226E-001	0	8.997492846567978E-001	0.000000000000000E+000	4.805594946234226E-001	4.805594946234226E-001	0	0.000000000000000E+000	6.9012670E-003
2	1	0	0	0	0	0	2.419999938865658E+002	1.1999763E+000	1.2005303E+000	5.7867899E+000	1.602518223471112E-003	4.821620128468938E-001	1.7357832E+000	1.7357832E+000	4.821620128468938E-001	0	8.997484486776862E-001	0.000000000000000E+000	4.821620128468938E-001	4.821620128468938E-001	0	0.000000000000000E+000	6.9472166E-003
2	1	0	0	0	0	0	2.429999938613037E+002	1.1999763E+000	1.2005379E+000	5.7371993E+000	1.602080592950185E-003	4.837640934398439E-001	1.7415507E+000	1.7415507E+000	4.837640934398439E-001	0	8.997476129268716E-001	0.000000000000000E+000	4.837640934398439E-001	4.837640934398439E-001	0	0.000000000000000E+000	6.8877256E-003
2	1	0	0	0	0	0	2.439999938360415E+002	1.1999763E+000	1.2005112E+000	5.7829752E+000	1.600468461513519E-003	4.853645619013575E-001	1.7473124E+000	1.7473124E+000	4.853645619013575E-001	0	8.997467780170509E-001	0.000000000000000E+000	4.853645619013575E-001	4.853645619013575E-001	0	0.000000000000000E+000	6.9425264E-003
2	1	0	0	0	0	0	2.449999938107794E+002	1.1999763E+000	1.2005112E+000	5.7829757E+000	1.597938263177872E-003	4.869625001645353E-001	1.7530650E+000	1.7530650E+000	4.869625001645354E-001	0	8.997459444271485E-001	0.000000000000000E+000	4.869625001645354E-001	4.869625001645354E-001	0	0.000000000000000E+000	6.9425274E-003
2	1	0	0	0	0	0	2.459999937855173E+002	1.1999763E+000	1.2006105E+000	5.6761642E+000	1.597433027240965E-003	4.885599331917763E-001	1.7588158E+000	1.7588158E+000	4.885599331917763E-001	0	8.997451111008103E-001	0.000000000000000E+000	4.885599331917763E-001	4.885599331917763E-001	0	0.000000000000000E+000	6.8148626E-003
2	1	0	0	0	0	0	2.469999937602552E+002	1.1999763E+000	1.2005533E+000	5.7257552E+000	1.594936099502775E-003	4.901548692912790E-001	1.7645575E+000	1.7645575E+000	4.901548692912791E-001	0	8.997442790770344E-001	0.000000000000000E+000	4.901548692912791E-001	4.901548692912791E-001	0	0.000000000000000E+000	6.8740742E-003
2	1	0	0	0	0	0	2.479999937349930E+002	1.1999763E+000	1.2005113E+000	5.7104959E+000	1.593108224550883E-003	4.917479775158299E-001	1.7702928E+000	1.7702928E+000	4.917479775158300E-001	0	8.997434480067983E-001	0.000000000000000E+000	4.917479775158300E-001	4.917479775158300E-001	0	0.000000000000000E+000	6.8555153E-003
2	1	0	0	0	0	0	2.489999937097309E+002	1.1999763E+000	1.2004732E+000	5.7104959E+000	1.592805804120170E-003	4.933407833199501E-001	1.7760268E+000	1.7760268E+000	4.933407833199502E-001	0	8.997426170943247E-001	0.000000000000000E+000	4.933407833199502E-001	4.933407833199502E-001	0	0.000000000000000E+000	6.8552974E-003
2	1	0	0	0	0	0	2.499999936844688E+002	1.1999763E+000	1.2005838E+000	5.7448287E+000	1.592394877460268E-003	4.949331781974104E-001	1.7817595E+000	1.7817595E+000	4.949331781974105E-001	0	8.997417863962176E-001	0.000000000000000E+000	4.949331781974105E-001	4.949331781974105E-001	0	0.000000000000000E+000	6.8971482E-003
2	1	0	0	0	0	0	2.509999936592067E+002	1.1999763E+000	1.2005838E+000	5.7333846E+000	1.590165189001295E-003	4.965233433864117E-001	1.7874840E+000	1.7874840E+000	4.965233433864117E-001	0	8.997409568612629E-001	0.000000000000000E+000	4.965233433864117E-001	4.965233433864117E-001	0	0.000000000000000E+000	6.8834089E-003
2	1	0	0	0	0	0	2.519999936339445E+002	1.1999763E+000	1.2003396E+000	5.7410140E+000	1.590488166756100E-003	4.981138315531677E-001	1.7932098E+000	1.7932098E+000	4.981138315531679E-001	0	8.997401271578216E-001	0.000000000000000E+000	4.981138315531679E-001	4.981138315531679E-001	0	0.000000000000000E+000	6.8911663E-003
2	1	0	0	0	0	0	2.529999936086824E+002	1.1999763E+000	1.2003701E+000	5.7104964E+000	1.589377664274640E-003	4.997032092174424E-001	1.7989316E+000	1.7989316E+000	4.997032092174425E-001	0	8.997392980336917E-001	0.000000000000000E+000	4.997032092174425E-001	4.997032092174425E-001	0	0.000000000000000E+000	6.8547092E-003
2	1	0	0	0	0	0	2.539999935834203E+002	1.1999763E+000	1.2005762E+000	5.7410140E+000	1.586085371202893E-003	5.012892945886454E-001	1.8046415E+000	1.8046415E+000	5.012892945886454E-001	0	8.997384706270388E-001	0.000000000000000E+000	5.012892945886454E-001	5.012892945886454E-001	0	0.000000000000000E+000	6.8925247E-003
2	1	0	0	0	0	0	2.549999935581582E+002	1.1999763E+000	1.2005838E+000	5.7219405E+000	1.584365154213375E-003	5.028736597428587E-001	1.8103452E+000	1.8103452E+000	5.028736597428587E-001	0	8.997376441177645E-001	0.000000000000000E+000	5.028736597428587E-001	5.028736597428587E-001	0	0.000000000000000E+000	6.8696691E-003
2	1	0	0	0	0	0	2.559999935328960E+002	1.1999763E+000	1.2004731E+000	5.7371993E+000	1.582787776814567E-003	5.044564475196732E-001	1.8160433E+000	1.8160433E+000	5.044564475196732E-001	0	8.997368184313541E-001	0.000000000000000E+000	5.044564475196732E-001	5.044564475196732E-001	0	0.000000000000000E+000	6.8873535E-003
2	1	0	0	0	0	0	2.569999935076339E+002	1.1999763E+000	1.2004197E+000	5.6837935E+000	1.580793327411016E-003	5.060372408470842E-001	1.8217341E+000	1.8217341E+000	5.060372408470842E-001	0	8.997359937853799E-001	0.000000000000000E+000	5.060372408470842E-001	5.060372408470842E-001	0	0.000000000000000E+000	6.8229376E-003
2	1	0	0	0	0	0	2.579999934823718E+002	1.1999763E+000	1.2004883E+000	5.6876082E+000	1.579624969985750E-003	5.076168658170700E-001	1.8274207E+000	1.8274207E+000	5.076168658170700E-001	0	8.997351697488981E-001	0.000000000000000E+000	5.076168658170700E-001	5.076168658170700E-001	0	0.000000000000000E+000	6.8279072E-003
2	1	0	0	0	0	0	2.589999934571097E+002	1.1999763E+000	1.2004998E+000	5.7371993E+000	1.579998598814011E-003	5.091968644158840E-001	1.8331087E+000	1.8331087E+000	5.091968644158840E-001	0	8.997343455175068E-001	0.000000000000000E+000	5.091968644158840E-001	5.091968644158840E-001	0	0.000000000000000E+000	6.8875067E-003
2	1	0	0	0	0	0	2.599999934318475E+002	1.1999763E+000	1.2005266E+000	5.7295699E+000	1.577520103454590E-003	5.107743845193387E-001	1.8387878E+000	1.8387878E+000	5.107743845193385E-001	0	8.997335225790619E-001	0.000000000000000E+000	5.107743845193385E-001	5.107743845193385E-001	0	0.000000000000000E+000	6.8785013E-003
2	1	0	0	0	0	0	2.609999934065854E+002	1.1999763E+000	1.2005457E+000	5.6609049E+000	1.577331276337306E-003	5.123517157956760E-001	1.8444662E+000	1.8444662E+000	5.123517157956758E-001	0	8.997326997391218E-001	0.000000000000000E+000	5.123517157956758E-001	5.123517157956758E-001	0	0.000000000000000E+000	6.7961747E-003
2	1	0	0	0	0	0	2.619999933813233E+002	1.1999763E+000	1.2005112E+000	5.6570902E+000	1.577148595015208E-003	5.139288643906911E-001	1.8501439E+000	1.8501439E+000	5.139288643906911E-001	0	8.997318769944803E-001	0.000000000000000E+000	5.139288643906911E-001	5.139288643906911E-001	0	0.000000000000000E+000	6.7914003E-003
2	1	0	0	0	0	0	2.629999933560612E+002	1.1999763E+000	1.2004235E+000	5.6685348E+000	1.573870708836450E-003	5.155027350995276E-001	1.8558098E+000	1.8558098E+000	5.155027350995275E-001	0	8.997310559598003E-001	0.000000000000000E+000	5.155027350995275E-001	5.155027350995275E-001	0	0.000000000000000E+000	6.8046423E-003
2	1	0	0	0	0	0	2.639999933307990E+002	1.1999763E+000	1.2004616E+000	5.5884261E+000	1.573720873859194E-003	5.170764559733868E-001	1.8614752E+000	1.8614752E+000	5.170764559733867E-001	0	8.997302350032840E-001	0.000000000000000E+000	5.170764559733867E-001	5.170764559733867E-001	0	0.000000000000000E+000	6.7086909E-003
2	1	0	0	0	0	0	2.649999933055369E+002	1.1999763E+000	1.2003129E+000	5.6494613E+000	1.574122903029124E-003	5.186505788764159E-001	1.8671421E+000	1.8671421E+000	5.186505788764159E-001	0	8.997294138370429E-001	0.000000000000000E+000	5.186505788764159E-001	5.186505788764159E-001	0	0.000000000000000E+000	6.7811208E-003
2	1	0	0	0	0	0	2.659999932802748E+002	1.1999763E+000	1.2005991E+000	5.6761642E+000	1.571981795522902E-003	5.202225606719388E-001	1.8728012E+000	1.8728012E+000	5.202225606719387E-001	0	8.997285937877444E-001	0.000000000000000E+000	5.202225606719387E-001	5.202225606719387E-001	0	0.000000000000000E+000	6.8147974E-003
2	1	0	0	0	0	0	2.669999932550127E+002	1.1999763E+000	1.2002366E+000	5.6074991E+000	1.571877739005619E-003	5.217944384109444E-001	1.8784599E+000	1.8784599E+000	5.217944384109443E-001	0	8.997277737927287E-001	0.000000000000000E+000	5.217944384109443E-001	5.217944384109443E-001	0	0.000000000000000E+000	6.7303255E-003
2	1	0	0	0	0	0	2.679999932297505E+002	1.1999763E+000	1.2003968E+000	5.6456466E+000	1.571467658652200E-003	5.233659060695967E-001	1.8841172E+000	1.8841172E+000	5.233659060695965E-001	0	8.997269540116380E-001	0.000000000000000E+000	5.233659060695965E-001	5.233659060695965E-001	0	0.000000000000000E+000	6.7770160E-003
2	1	0	0	0	0	0	2.689999932044884E+002	1.1999763E+000	1.2005800E+000	5.6685348E+000	1.568393431345622E-003	5.249342995009423E-001	1.8897635E+000	1.8897635E+000	5.249342995009422E-001	0	8.997261358342669E-001	0.000000000000000E+000	5.249342995009422E-001	5.249342995009422E-001	0	0.000000000000000E+000	6.8055294E-003
2	1	0	0	0	0	0	2.699999931792263E+002	1.1999763E+000	1.2004273E+000	5.5960555E+000	1.566655414130953E-003	5.265009549150732E-001	1.8954034E+000	1.8954034E+000	5.265009549150731E-001	0	8.997253185635600E-001	0.000000000000000E+000	5.265009549150731E-001	5.265009549150731E-001	0	0.000000000000000E+000	6.7176577E-003
2	1	0	0	0	0	0	2.709999931539642E+002	1.1999763E+000	1.2005228E+000	5.6532755E+000	1.566527198235194E-003	5.280674821133083E-001	1.9010429E+000	1.9010429E+000	5.280674821133083E-001	0	8.997245013597390E-001	0.000000000000000E+000	5.280674821133083E-001	5.280674821133083E-001	0	0.000000000000000E+000	6.7868861E-003
2	1	0	0	0	0	0	2.719999931287020E+002	1.1999763E+000	1.2005074E+000	5.6570902E+000	1.563903108702765E-003	5.296313852220111E-001	1.9066730E+000	1.9066730E+000	5.296313852220111E-001	0	8.997236855248161E-001	0.000000000000000E+000	5.296313852220111E-001	5.296313852220111E-001	0	0.000000000000000E+000	6.7913788E-003
2	1	0	0	0	0	0	2.729999931034399E+002	1.1999763E+000	1.2005265E+000	5.6189432E+000	1.562885006825129E-003	5.311942702288363E-001	1.9122994E+000	1.9122994E+000	5.311942702288363E-001	0	8.997228702210022E-001	0.000000000000000E+000	5.311942702288363E-001	5.311942702288363E-001	0	0.000000000000000E+000	6.7456900E-003
2	1	0	0	0	0	0	2.739999930781778E+002	1.1999763E+000	1.2004502E+000	5.6227584E+000	1.563134445031484E-003	5.327574046738678E-001	1.9179267E+000	1.9179267E+000	5.327574046738678E-001	0	8.997220547870648E-001	0.000000000000000E+000	5.327574046738678E-001	5.327574046738678E-001	0	0.000000000000000E+000	6.7498414E-003
2	1	0	0	0	0	0	2.749999930529157E+002	1.1999763E+000	1.2004960E+000	5.6380172E+000	1.560063401540120E-003	5.343174680754079E-001	1.9235429E+000	1.9235429E+000	5.343174680754079E-001	0	8.997212409551861E-001	0.000000000000000E+000	5.343174680754079E-001	5.343174680754079E-001	0	0.000000000000000E+000	6.7684166E-003
2	1	0	0	0	0	0	2.759999930276535E+002	1.1999763E+000	1.2004502E+000	5.6036844E+000	1.558635858244366E-003	5.358761039336523E-001	1.9291539E+000	1.9291539E+000	5.358761039336523E-001	0	8.997204278680081E-001	0.000000000000000E+000	5.358761039336523E-001	5.358761039336523E-001	0	0.000000000000000E+000	6.7269439E-003
2	1	0	0	0	0	0	2.769999930023914E+002	1.1999763E+000	1.2004578E+000	5.5693521E+000	1.556558542569478E-003	5.374326624762217E-001	1.9347576E+000	1.9347576E+000	5.374326624762218E-001	0	8.997196158644948E-001	0.000000000000000E+000	5.374326624762218E-001	5.374326624762218E-001	0	0.000000000000000E+000	6.6857724E-003
2	1	0	0	0	0	0	2.779999929771293E+002	1.1999763E+000	1.2004807E+000	5.5540938E+000	1.552659924056795E-003	5.389853224002785E-001	1.9403472E+000	1.9403472E+000	5.389853224002786E-001	0	8.997188058947579E-001	0.000000000000000E+000	5.389853224002786E-001	5.389853224002786E-001	0	0.000000000000000E+000	6.6675823E-003
2	1	0	0	0	0	0	2.789999929518672E+002	1.1999763E+000	1.2005150E+000	5.5846114E+000	1.552291382074356E-003	5.405376137823529E-001	1.9459354E+000	1.9459354E+000	5.405376137823530E-001	0	8.997179961172768E-001	0.000000000000000E+000	5.405376137823530E-001	5.405376137823530E-001	0	0.000000000000000E+000	6.7044101E-003
2	1	0	0	0	0	0	2.799999929266050E+002	1.1999763E+000	1.2004578E+000	5.5426497E+000	1.552655897723304E-003	5.420902696800761E-001	1.9515250E+000	1.9515250E+000	5.420902696800763E-001	0	8.997171861496402E-001	0.000000000000000E+000	5.420902696800763E-001	5.420902696800763E-001	0	0.000000000000000E+000	6.6537173E-003
2	1	0	0	0	0	0	2.809999929013429E+002	1.1999763E+000	1.2005494E+000	5.5998702E+000	1.548750709851583E-003	5.436390203899277E-001	1.9571005E+000	1.9571005E+000	5.436390203899280E-001	0	8.997163782192070E-001	0.000000000000000E+000	5.436390203899280E-001	5.436390203899280E-001	0	0.000000000000000E+000	6.7229206E-003
2	1	0	0	0	0	0	2.819999928760808E+002	1.1999763E+000	1.2004273E+000	5.5579085E+000	1.548653647608227E-003	5.451876740375360E-001	1.9626756E+000	1.9626756E+000	5.451876740375362E-001	0	8.997155703394080E-001	0.000000000000000E+000	5.451876740375362E-001	5.451876740375362E-001	0	0.000000000000000E+000	6.6718650E-003
2	1	0	0	0	0	0	2.829999928508187E+002	1.1999763E+000	1.2005303E+000	5.5273914E+000	1.549538019551171E-003	5.467372120570871E-001	1.9682540E+000	1.9682540E+000	5.467372120570874E-001	0	8.997147619982621E-001	0.000000000000000E+000	5.467372120570874E-001	5.467372120570874E-001	0	0.000000000000000E+000	6.6358009E-003
2	1	0	0	0	0	0	2.839999928255565E+002	1.1999763E+000	1.2005647E+000	5.6074996E+000	1.545989083793428E-003	5.482832011408806E-001	1.9738195E+000	1.9738195E+000	5.482832011408808E-001	0	8.997139555084751E-001	0.000000000000000E+000	5.482832011408808E-001	5.482832011408808E-001	0	0.000000000000000E+000	6.7321663E-003
2	1	0	0	0	0	0	2.849999928002944E+002	1.1999763E+000	1.2004579E+000	5.5693526E+000	1.543566116756863E-003	5.498267672576375E-001	1.9793763E+000	1.9793763E+000	5.498267672576377E-001	0	8.997131502826673E-001	0.000000000000000E+000	5.498267672576377E-001	5.498267672576377E-001	0	0.000000000000000E+000	6.6857734E-003
2	1	0	0	0	0	0	2.859999927750323E+002	1.1999763E+000	1.2005417E+000	5.5350204E+000	1.543259670601951E-003	5.513700269282394E-001	1.9849321E+000	1.9849321E+000	5.513700269282397E-001	0	8.997123452167221E-001	0.000000000000000E+000	5.513700269282397E-001	5.513700269282397E-001	0	0.000000000000000E+000	6.6450229E-003
2	1	0	0	0	0	0	2.869999927497702E+002	1.1999763E+000	1.2004731E+000	5.5998697E+000	1.540168706549538E-003	5.529101956347889E-001	1.9904767E+000	1.9904767E+000	5.529101956347892E-001	0	8.997115417632273E-001	0.000000000000000E+000	5.529101956347892E-001	5.529101956347892E-001	0	0.000000000000000E+000	6.7224926E-003
2	1	0	0	0	0	0	2.879999927245080E+002	1.1999763E+000	1.2004960E+000	5.5159469E+000	1.537809742556678E-003	5.544480053773456E-001	1.9960128E+000	1.9960128E+000	5.544480053773458E-001	0	8.997107395403238E-001	0.000000000000000E+000	5.544480053773458E-001	5.544480053773458E-001	0	0.000000000000000E+000	6.6218721E-003
2	1	0	0	0	0	0	2.889999926992459E+002	1.1999763E+000	1.2005265E+000	5.4777999E+000	1.537387793223063E-003	5.559853931705687E-001	2.0015473E+000	2.0015473E+000	5.559853931705689E-001	0	8.997099375375367E-001	0.000000000000000E+000	5.559853931705689E-001	5.559853931705689E-001	0	0.000000000000000E+000	6.5762438E-003
2	1	0	0	0	0	0	2.899999926739838E+002	1.1999763E+000	1.2005419E+000	5.5464644E+000	1.535083718114429E-003	5.575204768886831E-001	2.0070736E+000	2.0070736E+000	5.575204768886833E-001	0	8.997091367367070E-001	0.000000000000000E+000	5.575204768886833E-001	5.575204768886833E-001	0	0.000000000000000E+000	6.6587627E-003
