Ns changes	time/s	I/mA	Capacity/mA.h
0	2610.4531	-0.029274084	0.130026541
0	2611.4531	-0.025454084	0.130019591
0	2612.4531	-0.029656082	0.130012776
0	2613.4531	-0.026218081	0.130005959
0	2614.4531	-0.02430808	0.129999211
0	2615.4531	-0.025836084	0.129992504
0	2616.4531	-0.022398079	0.129985832
0	2617.4531	-0.02430808	0.129979128
0	2618.4531	-0.029656082	0.129972457
0	2619.4531	-0.026218083	0.129965745
0	2620.4531	-0.02430808	0.129959096
0	2621.4531	-0.019342074	0.129952627
0	2622.4531	-0.021252081	0.129946237
0	2623.4531	-0.022016076	0.129939844
0	2624.4531	-0.027746083	0.129933474
0	2625.4531	-0.018960079	0.129927089
0	2626.4531	-0.026600082	0.12992064
0	2627.4531	-0.019724075	0.129914223
0	2628.4531	-0.023544077	0.129907869
0	2629.4531	-0.023926077	0.129901527
0	2630.4531	-0.023162078	0.129895246
0	2631.4531	-0.023926083	0.129889051
0	2632.4531	-0.02430808	0.129882915
0	2633.4531	-0.026982084	0.129876755
0	2634.4531	-0.025072083	0.129870593
0	2635.4531	-0.018578079	0.129864377
0	2636.4531	-0.020488078	0.129858119
0	2637.4531	-0.02201608	0.129851812
0	2638.4531	-0.029274084	0.129845543
0	2639.4531	-0.019342078	0.129839282
0	2640.4531	-0.020106077	0.129833038
0	2641.4531	-0.022780083	0.129826885
0	2642.4531	-0.016286077	0.129820749
0	2643.4531	-0.018196084	0.12981458
0	2644.4531	-0.024308082	0.129808347
0	2645.4531	-0.022398079	0.129802131
0	2646.4531	-0.025072083	0.129795945
0	2647.4531	-0.027364083	0.129789853
0	2648.4531	-0.02430808	0.129783803
0	2649.4531	-0.020106079	0.129777734
0	2650.4531	-0.023544077	0.129771741
0	2651.4531	-0.02048808	0.129765756
0	2652.4531	-0.02430808	0.129759719
0	2653.4531	-0.020870084	0.129753698
0	2654.4531	-0.019342082	0.129747676
0	2655.4531	-0.020488082	0.129741697
0	2656.4531	-0.022780083	0.12973575
0	2657.4531	-0.023544084	0.129729834
0	2658.4531	-0.018196076	0.129723957
0	2659.4531	-0.021634081	0.129718097
0	2660.4531	-0.02163408	0.12971232
0	2661.4531	-0.02163408	0.129706471
0	2662.4531	-0.024690079	0.129700651
0	2663.4531	-0.014376075	0.129694831
0	2664.4531	-0.019342082	0.129689068
0	2665.4531	-0.020106085	0.12968335
0	2666.4531	-0.02048808	0.129677674
0	2667.4531	-0.026600085	0.129671976
0	2668.4531	-0.02048808	0.129666183
0	2669.4531	-0.022016086	0.129660373
0	2670.4531	-0.013612081	0.129654532
0	2671.4531	-0.020870073	0.129648769
0	2672.4531	-0.025836084	0.129642991
0	2673.4531	-0.02201608	0.129637133
0	2674.4531	-0.022780081	0.129631231
0	2675.4531	-0.020106085	0.129625411
0	2676.4531	-0.017814083	0.129619751
0	2677.4531	-0.019342082	0.129614078
0	2678.4531	-0.015522081	0.129608382
0	2679.4531	-0.023544084	0.129602749
0	2680.4531	-0.02201608	0.129597101
0	2681.4531	-0.022780076	0.129591505
0	2682.4531	-0.017814083	0.129585887
0	2683.4531	-0.024308082	0.129580413
0	2684.4531	-0.012466082	0.129575009
0	2685.4531	-0.027364085	0.129569558
0	2686.4531	-0.025072083	0.129564116
0	2687.4531	-0.018578079	0.129558675
0	2688.4531	-0.020870084	0.129553345
0	2689.4531	-0.014376075	0.129547998
0	2690.4531	-0.013230071	0.12954263
0	2691.4531	-0.019724082	0.129537262
0	2692.4531	-0.018960079	0.129531935
0	2693.4531	-0.01972408	0.129526624
0	2694.4531	-0.012848078	0.129521352
0	2695.4531	-0.010938076	0.129516121
0	2696.4531	-0.018196084	0.129510839
0	2697.4531	-0.027746087	0.129505567
0	2698.4531	-0.01705008	0.129500346
0	2699.4531	-0.011702073	0.129495184
0	2700.4531	-0.024690079	0.1294901
0	2701.4531	-0.017432081	0.129485012
0	2702.4531	-0.012848078	0.129479911
0	2703.4531	-0.022398079	0.12947482
0	2704.4531	-0.024308082	0.12946968
0	2705.4531	-0.019724075	0.129464519
0	2706.4531	-0.017814083	0.129459318
0	2707.4531	-0.02545408	0.129454116
0	2708.4531	-0.019342076	0.129448942
0	2709.4531	-0.020488078	0.129443862
0	2710.4531	-0.018960079	0.1294388
0	2711.4531	-0.015522073	0.129433728
0	2712.4531	-0.013994081	0.129428682
0	2713.4531	-0.012084081	0.129423688
0	2714.4531	-0.028128082	0.129418752
0	2715.4531	-0.02048808	0.129413822
0	2716.4531	-0.019724082	0.129408839
0	2717.4531	-0.011320079	0.129403898
0	2718.4531	-0.017814076	0.129399003
0	2719.4531	-0.012084081	0.129394222
0	2720.4531	-0.023162078	0.129389467
0	2721.4531	-0.020488078	0.129384704
0	2722.4531	-0.019724075	0.129379871
0	2723.4531	-0.009410079	0.129375046
0	2724.4531	-0.017814076	0.129370349
0	2725.4531	-0.018196076	0.129365672
0	2726.4531	-0.019342082	0.129361084
0	2727.4531	-0.019724075	0.129356508
0	2728.4531	-0.016286077	0.129351955
0	2729.4531	-0.017432073	0.12934743
0	2730.4531	-0.014758077	0.129342966
0	2731.4531	-0.018196078	0.129338527
0	2732.4531	-0.018578079	0.129334099
0	2733.4531	-0.017050073	0.12932968
0	2734.4531	-0.014758078	0.129325264
0	2735.4531	-0.023162082	0.129320832
0	2736.4531	-0.017432073	0.129316299
0	2737.4531	-0.021634081	0.129311859
0	2738.4531	-0.011702073	0.129307532
0	2739.4531	-0.019342074	0.129303137
0	2740.4531	-0.006354081	0.129298713
0	2741.4531	-0.017814083	0.129294248
0	2742.4531	-0.021252081	0.129289813
0	2743.4531	-0.015522073	0.12928533
0	2744.4531	-0.012466077	0.129280794
0	2745.4531	-0.018960079	0.129276264
0	2746.4531	-0.009028077	0.129271805
0	2747.4531	-0.018960079	0.129267401
0	2748.4531	-0.01323008	0.129262937
0	2749.4531	-0.013994082	0.129258542
0	2750.4531	-0.018196076	0.129254152
0	2751.4531	-0.012084073	0.129249758
0	2752.4531	-0.01323008	0.129245399
0	2753.4531	-0.021634081	0.129241083
0	2754.4531	-0.017814083	0.129236739
0	2755.4531	-0.018578079	0.129232372
0	2756.4531	-0.015140079	0.129228035
0	2757.4531	-0.015904075	0.12922366
0	2758.4531	-0.018196076	0.129219274
0	2759.4531	-0.013612074	0.129214887
0	2760.4531	-0.017050073	0.129210485
0	2761.4531	-0.01323008	0.129206017
0	2762.4531	-0.018960079	0.129201528
0	2763.4531	-0.007882073	0.129197027
0	2764.4531	-0.01323008	0.129192573
0	2765.4531	-0.014376077	0.129188118
0	2766.4531	-0.01323008	0.129183665
0	2767.4531	-0.017814083	0.129179225
0	2768.4531	-0.018196076	0.129174832
0	2769.4531	-0.013994082	0.129170471
0	2770.4531	-0.015904082	0.129166067
0	2771.4531	-0.015140079	0.12916172
0	2772.4531	-0.017432081	0.129157357
0	2773.4531	-0.015140079	0.129153041
0	2774.4531	-0.010938076	0.129148664
0	2775.4531	-0.010938077	0.129144304
0	2776.4531	-0.016286077	0.129139937
0	2777.4531	-0.016286077	0.129135555
0	2778.4531	-0.015522078	0.129131198
0	2779.4531	-0.020870073	0.12912689
0	2780.4531	-0.013994082	0.129122527
0	2781.4531	-0.015522081	0.12911816
0	2782.4531	-0.013994075	0.129113783
0	2783.4531	-0.014376077	0.129109438
0	2784.4531	-0.009792073	0.129105196
0	2785.4531	-0.015140079	0.129101001
0	2786.4531	-0.015140079	0.129096806
0	2787.4531	-0.010556082	0.129092531
0	2788.4531	-0.012848078	0.129088321
0	2789.4531	-0.01705008	0.129084115
0	2790.4531	-0.015140072	0.129079985
0	2791.4531	-0.009792079	0.129075882
0	2792.4531	-0.010556083	0.129071737
0	2793.4531	-0.010174074	0.129067563
0	2794.4531	-0.017432081	0.129063422
0	2795.4531	-0.010174074	0.129059296
0	2796.4531	-0.015904075	0.129055165
0	2797.4531	-0.013230071	0.129050968
0	2798.4531	-0.013994074	0.129046725
0	2799.4531	-0.01705008	0.12904246
0	2800.4531	-0.018578079	0.129038228
0	2801.4531	-0.015522081	0.129034035
0	2802.4531	-0.011320078	0.129029849
0	2803.4531	-0.009792073	0.129025637
0	2804.4531	-0.017432081	0.129021361
0	2805.4531	-0.012466084	0.129017152
0	2806.4531	-0.019342082	0.129013052
0	2807.4531	-0.010556076	0.129008937
0	2808.4531	-0.010938076	0.129004817
0	2809.4531	-0.016286077	0.12900068
0	2810.4531	-0.010174074	0.12899661
0	2811.4531	-0.010938076	0.128992545
0	2812.4531	-0.015522073	0.128988504
0	2813.4531	-0.018196078	0.128984488
0	2814.4531	-0.012084081	0.128980443
0	2815.4531	-0.017432081	0.128976486
0	2816.4531	-0.015904075	0.128972649
0	2817.4531	-0.022780083	0.128968839
0	2818.4531	-0.014758078	0.12896504
0	2819.4531	-0.014376077	0.128961295
0	2820.4531	-0.014758078	0.128957616
0	2821.4531	-0.010938076	0.128953889
0	2822.4531	-0.011320079	0.128950175
0	2823.4531	-0.006354074	0.128946424
0	2824.4531	-0.006736076	0.128942711
0	2825.4531	-0.010938076	0.128938996
0	2826.4531	-0.018578079	0.128935256
0	2827.4531	-0.012466077	0.128931511
0	2828.4531	-0.012084082	0.128927763
0	2829.4531	-0.011320079	0.128924074
0	2830.4531	-0.011320071	0.128920419
0	2831.4531	-0.015522081	0.128916714
0	2832.4531	-0.010556075	0.128913014
0	2833.4531	-0.010938076	0.128909306
0	2834.4531	-0.011702079	0.128905543
0	2835.4531	-0.011702073	0.128901816
0	2836.4531	-0.012084081	0.128898084
0	2837.4531	-0.012848078	0.128894348
0	2838.4531	-0.016286077	0.128890583
0	2839.4531	-0.01705008	0.128886791
0	2840.4531	-0.014758078	0.128883038
0	2841.4531	-0.015522081	0.128879302
0	2842.4531	-0.017432081	0.128875557
0	2843.4531	-0.021634083	0.128871857
0	2844.4531	-0.011320079	0.128868135
0	2845.4531	-0.014758078	0.128864455
0	2846.4531	-0.008646083	0.128860772
0	2847.4531	-0.012466075	0.128857097
0	2848.4531	-0.013994082	0.128853478
0	2849.4531	-0.012848078	0.128849985
0	2850.4531	-0.012084081	0.128846603
0	2851.4531	-0.005972072	0.128843226
0	2852.4531	-0.012848076	0.128839828
0	2853.4531	-0.017050073	0.12883645
0	2854.4531	-0.010174081	0.128833063
0	2855.4531	-0.00788208	0.128829705
0	2856.4531	-0.010556075	0.128826286
0	2857.4531	-0.010938077	0.128822817
0	2858.4531	-0.015140079	0.128819352
0	2859.4531	-0.011320071	0.128815877
0	2860.4531	-0.00788208	0.12881236
0	2861.4531	-0.004826074	0.128808767
0	2862.4531	-0.012084073	0.128805187
0	2863.4531	-0.010938076	0.128801639
0	2864.4531	-0.010938076	0.12879815
0	2865.4531	-0.014758078	0.128794629
0	2866.4531	-0.015522073	0.128791044
0	2867.4531	-0.010938076	0.12878744
0	2868.4531	-0.013230078	0.128783928
0	2869.4531	-0.009410071	0.128780486
0	2870.4531	-0.010938076	0.128777047
0	2871.4531	-0.013612074	0.12877365
0	2872.4531	-0.009792079	0.12877029
0	2873.4531	-0.00788208	0.128766894
0	2874.4531	-0.02087008	0.128763456
0	2875.4531	-0.017432079	0.12876
0	2876.4531	-0.013612079	0.128756519
0	2877.4531	-0.016286077	0.128753095
0	2878.4531	-0.008646076	0.128749782
0	2879.4531	-0.005972079	0.128746458
0	2880.4531	-0.002152079	0.128743112
0	2881.4531	-0.013230078	0.128739854
0	2882.4531	-0.010174081	0.12873668
0	2883.4531	-0.011320078	0.128733501
0	2884.4531	-0.012084081	0.128730403
0	2885.4531	-0.013612074	0.128727314
0	2886.4531	-0.00788208	0.128724232
0	2887.4531	-0.015904075	0.128721259
0	2888.4531	-0.009028077	0.128718267
0	2889.4531	-0.012466075	0.12871521
0	2890.4531	-0.010938077	0.1287121
0	2891.4531	-0.012084074	0.128708892
0	2892.4531	-0.020106077	0.128705717
0	2893.4531	-0.014376077	0.128702526
0	2894.4531	-0.013612079	0.128699439
0	2895.4531	-0.013230072	0.128696336
0	2896.4531	-0.00788208	0.12869331
0	2897.4531	-0.008264074	0.128690316
0	2898.4531	-0.009410079	0.128687281
0	2899.4531	-0.010556076	0.128684268
0	2900.4531	-0.006354074	0.128681283
0	2901.4531	-0.011320079	0.128678268
0	2902.4531	-0.018960072	0.128675225
0	2903.4531	-0.008646076	0.128672236
0	2904.4531	-0.012848078	0.128669269
0	2905.4531	-0.001770077	0.128666174
0	2906.4531	-0.012848076	0.128663153
0	2907.4531	-0.013994075	0.128660143
0	2908.4531	-0.014758078	0.128657168
0	2909.4531	-0.011702079	0.128654179
0	2910.4531	-0.01323008	0.128651178
0	2911.4531	-0.011702072	0.128648123
0	2912.4531	-0.011702079	0.128645044
0	2913.4531	-0.012466077	0.128642101
0	2914.4531	-0.00788208	0.128639113
0	2915.4531	-0.012848078	0.128636127
0	2916.4531	-0.012466075	0.128633105
0	2917.4531	-0.010174081	0.128630123
0	2918.4531	-0.013994075	0.128627072
0	2919.4531	-0.011702079	0.128623952
0	2920.4531	-0.004062079	0.128620885
0	2921.4531	-0.013994082	0.128617864
0	2922.4531	-0.013994082	0.128614819
0	2923.4531	-0.009028077	0.128611793
0	2924.4531	-0.010938077	0.128608802
0	2925.4531	-0.004062072	0.128605828
0	2926.4531	-0.012848078	0.12860285
0	2927.4531	-0.009410071	0.12859986
0	2928.4531	-0.012084073	0.128596863
0	2929.4531	-0.011702073	0.128593778
0	2930.4531	-0.014376075	0.128590733
0	2931.4531	-0.004444073	0.12858771
0	2932.4531	-0.010556082	0.128584716
0	2933.4531	-0.008646076	0.128581711
0	2934.4531	-0.013612074	0.128578777
0	2935.4531	-0.009028077	0.128575889
0	2936.4531	-0.012466077	0.128572994
0	2937.4531	-0.008264074	0.128570085
0	2938.4531	-0.016286077	0.128567204
0	2939.4531	-0.008264082	0.128564371
0	2940.4531	-0.011702079	0.128561504
0	2941.4531	-0.011702079	0.128558575
0	2942.4531	-0.009792079	0.128555637
0	2943.4531	-0.01705008	0.128552704
0	2944.4531	-0.007882073	0.1285498
0	2945.4531	-0.006736076	0.128546958
0	2946.4531	-0.018196076	0.128544091
0	2947.4531	-0.012084074	0.128541198
0	2948.4531	-0.013612079	0.128538319
0	2949.4531	-0.008646077	0.128535386
0	2950.4531	-0.014758078	0.128532476
0	2951.4531	-0.011702079	0.12852958
0	2952.4531	-0.008646076	0.128526756
0	2953.4531	-0.011320071	0.128523863
0	2954.4531	-0.018196076	0.128520876
0	2955.4531	-0.011320079	0.128517899
0	2956.4531	-0.007500078	0.12851487
0	2957.4531	-0.014376077	0.128511931
0	2958.4531	-0.011702079	0.128508997
0	2959.4531	-0.007118077	0.128506076
0	2960.4531	-0.012466077	0.128503112
0	2961.4531	-0.008264074	0.128500205
0	2962.4531	-0.010174081	0.128497299
0	2963.4531	-0.010174081	0.1284944
0	2964.4531	-0.00788208	0.128491497
0	2965.4531	-0.012848078	0.128488535
0	2966.4531	-0.009792079	0.128485641
0	2967.4531	-0.007882073	0.128482741
0	2968.4531	-0.01323008	0.128479899
0	2969.4531	-0.010174074	0.128476969
0	2970.4531	-0.015140072	0.128474061
0	2971.4531	-0.006354074	0.128471169
0	2972.4531	-0.010174074	0.128468236
0	2973.4531	-0.016286077	0.128465303
0	2974.4531	-0.010938076	0.12846242
0	2975.4531	-0.008646076	0.128459491
0	2976.4531	-0.014758078	0.128456599
0	2977.4531	-0.007118077	0.128453676
0	2978.4531	-0.011702079	0.128450702
0	2979.4531	-0.011702072	0.128447819
0	2980.4531	-0.009792079	0.128444961
0	2981.4531	-0.010174082	0.128442188
0	2982.4531	-0.005590078	0.1284394
0	2983.4531	-0.009410079	0.128436597
0	2984.4531	-0.008646076	0.128433761
0	2985.4531	-0.01323008	0.128430938
0	2986.4531	-0.011702079	0.128428095
0	2987.4531	-0.004444073	0.128425249
0	2988.4531	-0.012466077	0.128422469
0	2989.4531	-0.007500078	0.128419661
0	2990.4531	-0.004826074	0.128416847
0	2991.4531	-0.007882073	0.128414012
0	2992.4531	-0.007882073	0.128411156
0	2993.4531	-0.010556075	0.128408315
0	2994.4531	-0.010556075	0.128405402
0	2995.4531	-0.015522073	0.128402477
0	2996.4531	-0.008646076	0.128399638
0	2997.4531	-0.010174074	0.12839678
0	2998.4531	-0.004062072	0.128393969
0	2999.4531	-0.007500078	0.12839107
0	3000.4531	-0.006736082	0.128388124
0	3001.4531	-0.00750007	0.128385205
0	3002.4531	-0.012084081	0.128382325
0	3003.4531	-0.018578079	0.128379467
0	3004.4531	-0.012848078	0.128376688
0	3005.4531	-0.013230071	0.128373982
0	3006.4531	-0.009028077	0.128371206
0	3007.4531	-0.012848076	0.128368448
0	3008.4531	-0.006354081	0.128365706
0	3009.4531	-0.010938077	0.128362922
0	3010.4531	-0.009410079	0.128360181
0	3011.4531	-0.010174074	0.128357465
0	3012.4531	-0.012848076	0.128354752
0	3013.4531	-0.008264082	0.128352033
0	3014.4531	-0.009410071	0.128349377
0	3015.4531	-0.007882073	0.128346681
0	3016.4531	-0.008264074	0.128343974
0	3017.4531	-0.009028077	0.1283413
0	3018.4531	-0.010938076	0.128338613
0	3019.4531	-0.005208076	0.128335915
0	3020.4531	-0.007118077	0.128333336
0	3021.4531	-0.007500071	0.128330747
0	3022.4531	-0.010174074	0.128328142
0	3023.4531	-0.013230078	0.128325564
0	3024.4531	-0.00788208	0.128323079
0	3025.4531	-0.007882073	0.128320642
0	3026.4531	-0.012848078	0.128318141
0	3027.4531	-0.010174074	0.12831562
0	3028.4531	-0.007500078	0.128313034
0	3029.4531	-0.005208076	0.128310394
0	3030.4531	-0.005972079	0.128307678
0	3031.4531	-0.014758077	0.128304994
0	3032.4531	-0.008646076	0.12830228
0	3033.4531	-0.010938077	0.12829957
0	3034.4531	-0.007882073	0.128296937
0	3035.4531	-0.005590077	0.12829428
0	3036.4531	-0.012084073	0.128291569
0	3037.4531	-0.010556076	0.128288903
0	3038.4531	-0.006354074	0.128286296
0	3039.4531	-0.010556075	0.128283703
0	3040.4531	-0.00253408	0.128281074
0	3041.4531	-0.013612079	0.128278471
0	3042.4531	-0.007500078	0.128275895
0	3043.4531	-0.01323008	0.128273289
0	3044.4531	-0.00979208	0.128270735
0	3045.4531	-0.009028077	0.128268241
0	3046.4531	-0.007118077	0.128265732
0	3047.4531	-0.007118077	0.128263202
0	3048.4531	-0.009792079	0.128260644
0	3049.4531	-0.010174081	0.128258078
0	3050.4531	-0.012466075	0.128255513
0	3051.4531	-0.00444408	0.128252948
0	3052.4531	-0.014758078	0.128250393
0	3053.4531	-0.006354073	0.128247742
0	3054.4531	-0.008264074	0.128245084
0	3055.4531	-0.003298076	0.128242436
0	3056.4531	-0.010938077	0.128239729
0	3057.4531	-0.009028077	0.128237072
0	3058.4531	-0.001770077	0.128234477
0	3059.4531	-0.006736076	0.128231994
0	3060.4531	-0.004062072	0.128229574
0	3061.4531	-0.008264082	0.128227128
0	3062.4531	-0.017814076	0.12822465
0	3063.4531	-0.007882073	0.128222063
0	3064.4531	-0.013230071	0.128219459
0	3065.4531	-0.009028077	0.128216852
0	3066.4531	-0.010556076	0.128214238
0	3067.4531	-0.017432081	0.128211631
0	3068.4531	-0.012084073	0.128209024
0	3069.4531	-0.008646076	0.12820647
0	3070.4531	-0.004826074	0.128203879
0	3071.4531	-0.008646076	0.128201277
0	3072.4531	-0.012084082	0.128198655
0	3073.4531	-0.004826074	0.128196078
0	3074.4531	-0.012084074	0.128193506
0	3075.4531	-0.005590078	0.128190922
0	3076.4531	-0.011320078	0.128188408
0	3077.4531	-0.011702073	0.128185936
0	3078.4531	-0.006736082	0.128183524
0	3079.4531	-0.005590078	0.128181075
0	3080.4531	-0.006736076	0.12817864
0	3081.4531	-0.008264082	0.128176214
0	3082.4531	-0.009410079	0.128173821
0	3083.4531	-0.010174074	0.128171431
0	3084.4531	-0.009028077	0.128169067
0	3085.4531	-0.007118077	0.128166779
0	3086.4531	-0.006736076	0.128164513
0	3087.4531	-0.010174074	0.128162247
0	3088.4531	-0.002534073	0.128160003
0	3089.4531	-0.011320078	0.1281578
0	3090.4531	-0.007118077	0.128155613
0	3091.4531	-0.002916075	0.128153394
0	3092.4531	-0.007500078	0.128151117
0	3093.4531	-0.013230078	0.128148795
0	3094.4531	-0.012084074	0.128146453
0	3095.4531	-0.009410079	0.128144155
0	3096.4531	-0.008264074	0.128141878
0	3097.4531	-0.009028077	0.128139558
0	3098.4531	-0.005972079	0.128137085
0	3099.4531	-0.00559007	0.128134694
0	3100.4531	-0.01323008	0.12813234
0	3101.4531	-0.005208076	0.128129998
0	3102.4531	-0.011320071	0.128127623
0	3103.4531	-0.005972072	0.128125337
0	3104.4531	-0.008646076	0.128123004
0	3105.4531	-0.001388076	0.128120695
0	3106.4531	-0.009792079	0.128118405
0	3107.4531	0.000139923	0.128116137
0	3108.4531	-0.009028077	0.128113882
0	3109.4531	-0.007500078	0.12811168
0	3110.4531	-0.009028077	0.128109451
0	3111.4531	-0.015522081	0.128107282
0	3112.4531	-0.015904075	0.128105046
0	3113.4531	-0.002916074	0.128102742
0	3114.4531	-0.003680078	0.128100475
0	3115.4531	-0.005208076	0.128098303
0	3116.4531	-0.005972079	0.128096165
0	3117.4531	-0.008646076	0.128094077
0	3118.4531	-0.008264074	0.128092071
0	3119.4531	-0.006736082	0.128090025
0	3120.4531	-0.013994082	0.128087951
0	3121.4531	-0.008264074	0.128085802
0	3122.4531	-0.006736076	0.128083639
0	3123.4531	-0.012084081	0.128081529
0	3124.4531	-0.00444408	0.128079436
0	3125.4531	-0.009792073	0.128077347
0	3126.4531	-0.004444073	0.128075315
0	3127.4531	-0.010556075	0.128073352
0	3128.4531	-0.00788208	0.128071427
0	3129.4531	-0.004062079	0.128069517
0	3130.4531	-0.005972079	0.128067629
0	3131.4531	-0.009792079	0.128065837
0	3132.4531	-0.007882073	0.128063919
0	3133.4531	-0.00788208	0.128061995
0	3134.4531	-0.00444408	0.128060195
0	3135.4531	-0.010556075	0.128058302
0	3136.4531	-0.004444081	0.128056448
0	3137.4531	-0.00177007	0.128054649
0	3138.4531	-0.002534073	0.128052828
0	3139.4531	-0.005590078	0.128050931
0	3140.4531	-0.00788208	0.128049075
0	3141.4531	-0.003680078	0.128047211
0	3142.4531	-0.004062079	0.128045365
0	3143.4531	-0.006736076	0.128043526
0	3144.4531	-0.009028077	0.128041626
0	3145.4531	0.000903926	0.128039737
0	3146.4531	-0.008646083	0.128037865
0	3147.4531	-0.006736076	0.128035907
0	3148.4531	-0.004826074	0.12803395
0	3149.4531	-0.00788208	0.128032027
0	3150.4531	-0.013612081	0.128030182
0	3151.4531	-0.002152072	0.12802832
0	3152.4531	-0.011320071	0.128026509
0	3153.4531	-0.011320071	0.12802474
0	3154.4531	-0.003298076	0.12802296
0	3155.4531	-0.013612079	0.128021191
0	3156.4531	-0.009410071	0.128019372
0	3157.4531	-0.006354073	0.128017543
0	3158.4531	-0.003298076	0.12801562
0	3159.4531	-0.011702079	0.128013668
0	3160.4531	-0.012848078	0.128011768
0	3161.4531	-0.010174081	0.128009881
0	3162.4531	-0.007118076	0.128007989
0	3163.4531	-0.011320079	0.128006133
0	3164.4531	-0.006354074	0.128004233
0	3165.4531	-0.007118077	0.128002411
0	3166.4531	-0.004826082	0.128000599
0	3167.4531	-0.009792073	0.127998724
0	3168.4531	-0.003680078	0.127996843
0	3169.4531	-0.005972079	0.12799499
0	3170.4531	-0.001388076	0.12799302
0	3171.4531	-0.007118077	0.127991119
0	3172.4531	-0.006736076	0.127989391
0	3173.4531	-0.007500078	0.127987583
0	3174.4531	-0.003680078	0.127985726
0	3175.4531	-0.009028077	0.127983826
0	3176.4531	-0.002534073	0.127981957
0	3177.4531	-0.004826074	0.127980058
0	3178.4531	-0.00788208	0.12797813
0	3179.4531	0.000521925	0.127976224
0	3180.4531	-0.00559007	0.127974316
0	3181.4531	-0.006736082	0.127972468
0	3182.4531	-0.006736076	0.127970584
0	3183.4531	-0.012466077	0.127968661
0	3184.4531	-0.002534073	0.127966693
0	3185.4531	-0.003298076	0.127964756
0	3186.4531	-0.007500078	0.127962817
0	3187.4531	-0.009028077	0.127960853
0	3188.4531	-0.005208076	0.127958931
0	3189.4531	-0.004826074	0.127957029
0	3190.4531	-0.000242078	0.127955041
0	3191.4531	-0.006354073	0.127953083
0	3192.4531	-0.003298076	0.12795114
0	3193.4531	-0.004444073	0.127949145
0	3194.4531	-0.009792079	0.12794716
0	3195.4531	-0.01323008	0.127945133
0	3196.4531	-0.011320079	0.127943119
0	3197.4531	-0.008646076	0.127941187
0	3198.4531	-0.004444081	0.127939294
0	3199.4531	-0.010174074	0.1279374
0	3200.4531	-0.007500078	0.127935564
0	3201.4531	-0.00788208	0.127933673
0	3202.4531	-0.005208076	0.127931681
0	3203.4531	-0.004062072	0.127929672
0	3204.4531	-0.008264074	0.12792774
0	3205.4531	-0.002916075	0.127925848
0	3206.4531	-0.014758078	0.12792401
0	3207.4531	-0.004444081	0.127922201
0	3208.4531	-0.006354081	0.127920423
0	3209.4531	-0.007882073	0.127918691
0	3210.4531	-0.009792079	0.127916959
0	3211.4531	-0.002152079	0.127915267
0	3212.4531	-0.004444081	0.127913528
0	3213.4531	-0.009028077	0.12791182
0	3214.4531	-0.005590078	0.127910107
0	3215.4531	-0.008646083	0.127908505
0	3216.4531	-0.012848078	0.127906808
0	3217.4531	-0.009410079	0.12790509
0	3218.4531	-0.009792079	0.127903416
0	3219.4531	-0.007118076	0.127901762
0	3220.4531	-0.017814083	0.127900182
0	3221.4531	-0.00368007	0.127898555
0	3222.4531	-0.003298076	0.127896895
0	3223.4531	-0.006354073	0.127895292
0	3224.4531	0.005487929	0.127893715
0	3225.4531	-0.002916074	0.127892193
0	3226.4531	-0.004062079	0.127890662
0	3227.4531	-0.005972072	0.127889238
0	3228.4531	-0.004444073	0.127887808
0	3229.4531	-0.003680078	0.127886322
0	3230.4531	-0.008264082	0.127884715
0	3231.4531	-0.005590077	0.127883125
0	3232.4531	-0.007500078	0.12788145
0	3233.4531	-0.005590078	0.127879822
0	3234.4531	-0.004826074	0.127878217
0	3235.4531	-0.002152079	0.127876564
0	3236.4531	-0.007882073	0.127874894
0	3237.4531	-0.00788208	0.127873264
0	3238.4531	-0.005208076	0.127871604
0	3239.4531	0.000521925	0.127869933
0	3240.4531	-0.007500078	0.127868335
0	3241.4531	-0.006354073	0.127866724
0	3242.4531	-0.003298076	0.127865154
0	3243.4531	-0.001006074	0.1278637
0	3244.4531	-0.009410079	0.127862292
0	3245.4531	-0.009028077	0.12786087
0	3246.4531	-0.004826074	0.127859505
0	3247.4531	-0.004062079	0.127858148
0	3248.4531	-0.005208076	0.127856832
0	3249.4531	-0.003298076	0.127855541
0	3250.4531	-0.004444081	0.127854255
0	3251.4531	-0.00750007	0.127852779
0	3252.4531	-0.008264074	0.127851249
0	3253.4531	-0.005972079	0.127849684
0	3254.4531	-0.010938076	0.127848093
0	3255.4531	0.000903926	0.127846537
0	3256.4531	-0.002534073	0.127845008
0	3257.4531	-0.008646076	0.127843486
0	3258.4531	-0.001388076	0.127841965
0	3259.4531	-0.009410079	0.127840493
0	3260.4531	-0.007500078	0.127838951
0	3261.4531	-0.005972079	0.127837414
0	3262.4531	0.000903926	0.127835928
0	3263.4531	-0.001388076	0.12783455
0	3264.4531	-0.008646076	0.127833131
0	3265.4531	0.000521925	0.127831742
0	3266.4531	-0.002534073	0.12783029
0	3267.4531	-0.000242078	0.127828803
0	3268.4531	-0.003298076	0.127827315
0	3269.4531	-0.005972079	0.127825825
0	3270.4531	0.000139923	0.127824318
0	3271.4531	-0.009792073	0.127822775
0	3272.4531	-0.007500078	0.127821263
0	3273.4531	-0.00559007	0.127819741
0	3274.4531	-0.009028077	0.127818219
